"date.time","Site","Region","Farm","site_ID","Plot","Moisture","treatment","control_mean","Ratio"
2017-08-18 12:00:00,"L4","Limerick",4,"Limerick4","D3",56.8,"D",20.8333333333333,2.7264
2017-08-18 13:00:00,"L4","Limerick",4,"Limerick4","D3",56.8,"D",20.8333333333333,2.7264
2017-08-18 14:00:00,"L4","Limerick",4,"Limerick4","D3",57.2,"D",20.8666666666667,2.74121405750799
2017-08-18 15:00:00,"L4","Limerick",4,"Limerick4","D3",66.5,"D",22.6333333333333,2.93814432989691
2017-08-18 16:00:00,"L4","Limerick",4,"Limerick4","D3",67.3,"D",22.5,2.99111111111111
2017-08-18 17:00:00,"L4","Limerick",4,"Limerick4","D3",68.8,"D",22.7333333333333,3.02639296187683
2017-08-18 18:00:00,"L4","Limerick",4,"Limerick4","D3",68.7,"D",22.5,3.05333333333333
2017-08-18 19:00:00,"L4","Limerick",4,"Limerick4","D3",67.5,"D",22.2333333333333,3.0359820089955
2017-08-18 20:00:00,"L4","Limerick",4,"Limerick4","D3",67,"D",21.9666666666667,3.05007587253414
2017-08-18 21:00:00,"L4","Limerick",4,"Limerick4","D3",66.4,"D",21.9666666666667,3.02276176024279
2017-08-18 22:00:00,"L4","Limerick",4,"Limerick4","D3",65.7,"D",21.9,3
2017-08-18 23:00:00,"L4","Limerick",4,"Limerick4","D3",65.4,"D",21.8666666666667,2.99085365853659
2017-08-19 00:00:00,"L4","Limerick",4,"Limerick4","D3",65,"D",21.8333333333333,2.97709923664122
2017-08-19 01:00:00,"L4","Limerick",4,"Limerick4","D3",64.8,"D",21.8666666666667,2.96341463414634
2017-08-19 02:00:00,"L4","Limerick",4,"Limerick4","D3",64.6,"D",21.8666666666667,2.95426829268293
2017-08-19 03:00:00,"L4","Limerick",4,"Limerick4","D3",64.4,"D",21.8333333333333,2.94961832061069
2017-08-19 04:00:00,"L4","Limerick",4,"Limerick4","D3",64.3,"D",21.8333333333333,2.94503816793893
2017-08-19 05:00:00,"L4","Limerick",4,"Limerick4","D3",64.2,"D",21.8666666666667,2.9359756097561
2017-08-19 06:00:00,"L4","Limerick",4,"Limerick4","D3",64.1,"D",21.8666666666667,2.93140243902439
2017-08-19 07:00:00,"L4","Limerick",4,"Limerick4","D3",63.9,"D",21.8666666666667,2.92225609756098
2017-08-19 08:00:00,"L4","Limerick",4,"Limerick4","D3",63.9,"D",21.9,2.91780821917808
2017-08-19 09:00:00,"L4","Limerick",4,"Limerick4","D3",63.7,"D",21.9333333333333,2.90425531914894
2017-08-19 10:00:00,"L4","Limerick",4,"Limerick4","D3",63.6,"D",21.9333333333333,2.89969604863222
2017-08-19 11:00:00,"L4","Limerick",4,"Limerick4","D3",64,"D",21.9,2.92237442922374
2017-08-19 12:00:00,"L4","Limerick",4,"Limerick4","D3",63.6,"D",21.9,2.9041095890411
2017-08-19 13:00:00,"L4","Limerick",4,"Limerick4","D3",63,"D",21.9,2.87671232876712
2017-08-19 14:00:00,"L4","Limerick",4,"Limerick4","D3",63.2,"D",21.8666666666667,2.89024390243902
2017-08-19 15:00:00,"L4","Limerick",4,"Limerick4","D3",62.7,"D",21.8666666666667,2.86737804878049
2017-08-19 16:00:00,"L4","Limerick",4,"Limerick4","D3",62.5,"D",21.8666666666667,2.85823170731707
2017-08-19 17:00:00,"L4","Limerick",4,"Limerick4","D3",62.3,"D",21.8666666666667,2.84908536585366
2017-08-19 18:00:00,"L4","Limerick",4,"Limerick4","D3",62.1,"D",21.8666666666667,2.83993902439024
2017-08-19 19:00:00,"L4","Limerick",4,"Limerick4","D3",62.1,"D",21.8666666666667,2.83993902439024
2017-08-19 20:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",21.8666666666667,2.83079268292683
2017-08-19 21:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",21.9,2.82648401826484
2017-08-19 22:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",21.9,2.82648401826484
2017-08-19 23:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",21.9,2.82648401826484
2017-08-20 00:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",21.9333333333333,2.82218844984802
2017-08-20 01:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",21.9666666666667,2.81790591805766
2017-08-20 02:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",21.9666666666667,2.81790591805766
2017-08-20 03:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",22,2.81363636363636
2017-08-20 04:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",22.0666666666667,2.80513595166163
2017-08-20 05:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",22.0666666666667,2.80513595166163
2017-08-20 06:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",22.0666666666667,2.80513595166163
2017-08-20 07:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",22.0666666666667,2.80513595166163
2017-08-20 08:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",22.1,2.80090497737557
2017-08-20 09:00:00,"L4","Limerick",4,"Limerick4","D3",61.9,"D",22.1333333333333,2.79668674698795
2017-08-20 10:00:00,"L4","Limerick",4,"Limerick4","D3",61.8,"D",22.1333333333333,2.7921686746988
2017-08-20 11:00:00,"L4","Limerick",4,"Limerick4","D3",61.8,"D",22.1333333333333,2.7921686746988
2017-08-20 12:00:00,"L4","Limerick",4,"Limerick4","D3",61.8,"D",22.1333333333333,2.7921686746988
2017-08-20 13:00:00,"L4","Limerick",4,"Limerick4","D3",68.1,"D",23.3666666666667,2.91440798858773
2017-08-20 14:00:00,"L4","Limerick",4,"Limerick4","D3",68.2,"D",23.2666666666667,2.93123209169054
2017-08-20 15:00:00,"L4","Limerick",4,"Limerick4","D3",78.6,"D",25.1666666666667,3.12317880794702
2017-08-20 16:00:00,"L4","Limerick",4,"Limerick4","D3",73.7,"D",24.9666666666667,2.95193591455274
2017-08-20 17:00:00,"L4","Limerick",4,"Limerick4","D3",70.3,"D",24.6333333333333,2.85385656292287
2017-08-20 18:00:00,"L4","Limerick",4,"Limerick4","D3",69,"D",24.3666666666667,2.83173734610123
2017-08-20 19:00:00,"L4","Limerick",4,"Limerick4","D3",68.2,"D",24.2666666666667,2.81043956043956
2017-08-20 20:00:00,"L4","Limerick",4,"Limerick4","D3",67.8,"D",24.2,2.80165289256198
2017-08-20 21:00:00,"L4","Limerick",4,"Limerick4","D3",67.1,"D",24.1,2.78423236514523
2017-08-20 22:00:00,"L4","Limerick",4,"Limerick4","D3",67.9,"D",24.1333333333333,2.81353591160221
2017-08-20 23:00:00,"L4","Limerick",4,"Limerick4","D3",67.6,"D",24.1333333333333,2.80110497237569
2017-08-21 00:00:00,"L4","Limerick",4,"Limerick4","D3",67.2,"D",24.1,2.78838174273859
2017-08-21 01:00:00,"L4","Limerick",4,"Limerick4","D3",67,"D",24.1,2.78008298755187
2017-08-21 02:00:00,"L4","Limerick",4,"Limerick4","D3",66.9,"D",24.1333333333333,2.77209944751381
2017-08-21 03:00:00,"L4","Limerick",4,"Limerick4","D3",71.2,"D",24.9333333333333,2.85561497326203
2017-08-21 04:00:00,"L4","Limerick",4,"Limerick4","D3",69.4,"D",24.9666666666667,2.77970627503338
2017-08-21 05:00:00,"L4","Limerick",4,"Limerick4","D3",87.3,"D",35.8333333333333,2.43627906976744
