"day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","plot_meanC_ratio","acc_rain"
8,"D5","Dublin","5","C1","Dublin5","Control",85.6,83.9131944444444,1.02010179169942,223.097031593336
8,"D5","Dublin","5","C2","Dublin5","Control",85.55,83.9131944444444,1.01950593784913,223.097031593336
8,"D5","Dublin","5","C3","Dublin5","Control",80.5895833333333,83.9131944444444,0.960392270451442,223.097031593336
8,"D5","Dublin","5","D1","Dublin5","Drought",82.0333333333333,83.9131944444444,0.977597550378616,0
8,"D5","Dublin","5","D2","Dublin5","Drought",85.1651041666667,83.9131944444444,1.01491910456408,0
8,"D5","Dublin","5","D3","Dublin5","Drought",92.1390625,83.9131944444444,1.09802830305789,0
8,"L1","Limerick","1","C1","Limerick1","Control",48.3671875,51.1548611111111,0.945505206141482,250.567164420965
8,"L1","Limerick","1","C2","Limerick1","Control",53.7161458333333,51.1548611111111,1.05006923421528,250.567164420965
8,"L1","Limerick","1","C3","Limerick1","Control",51.38125,51.1548611111111,1.00442555964324,250.567164420965
8,"L1","Limerick","1","D1","Limerick1","Drought",17.2151041666667,51.1548611111111,0.336529193760775,0
8,"L1","Limerick","1","D2","Limerick1","Drought",56.75,51.1548611111111,1.10937648480241,0
8,"L1","Limerick","1","D3","Limerick1","Drought",12.25625,51.1548611111111,0.239591110869772,0
8,"L2","Limerick","2","C1","Limerick2","Control",NA,NA,NA,208.654193879772
8,"L2","Limerick","2","C2","Limerick2","Control",NA,NA,NA,208.654193879772
8,"L2","Limerick","2","C3","Limerick2","Control",NA,NA,NA,208.654193879772
8,"L2","Limerick","2","D1","Limerick2","Drought",0,NA,NA,0
8,"L2","Limerick","2","D2","Limerick2","Drought",NA,NA,NA,0
8,"L2","Limerick","2","D3","Limerick2","Drought",NA,NA,NA,0
8,"L3","Limerick","3","C1","Limerick3","Control",68.4723958333333,66.3854166666667,1.03143731366703,217.370493412843
8,"L3","Limerick","3","C2","Limerick3","Control",63.1875,66.3854166666667,0.951828024478268,217.370493412843
8,"L3","Limerick","3","C3","Limerick3","Control",67.4963541666667,66.3854166666667,1.0167346618547,217.370493412843
8,"L3","Limerick","3","D1","Limerick3","Drought",45.7604166666667,66.3854166666667,0.689314294680684,0
8,"L3","Limerick","3","D2","Limerick3","Drought",15.4072916666667,66.3854166666667,0.232088498352424,0
8,"L3","Limerick","3","D3","Limerick3","Drought",68.1854166666667,66.3854166666667,1.02711438882787,0
8,"L4","Limerick","4","C1","Limerick4","Control",22.3942708333333,20.2769097222222,1.10442227835096,140.165778636836
8,"L4","Limerick","4","C2","Limerick4","Control",23.2645833333333,20.2769097222222,1.1473436362858,140.165778636836
8,"L4","Limerick","4","C3","Limerick4","Control",15.171875,20.2769097222222,0.748234085363243,140.165778636836
8,"L4","Limerick","4","D1","Limerick4","Drought",17.93125,20.2769097222222,0.8843186780256,0
8,"L4","Limerick","4","D2","Limerick4","Drought",57.7635416666667,20.2769097222222,2.84873496296931,0
8,"L4","Limerick","4","D3","Limerick4","Drought",55.2583333333333,20.2769097222222,2.72518515347404,0
8,"L5","Limerick","5","C1","Limerick5","Control",44.5567708333333,41.3163194444444,1.07843030145137,225.850073337518
8,"L5","Limerick","5","C2","Limerick5","Control",35.846875,41.3163194444444,0.867620240186233,225.850073337518
8,"L5","Limerick","5","C3","Limerick5","Control",43.5453125,41.3163194444444,1.0539494583624,225.850073337518
8,"L5","Limerick","5","D1","Limerick5","Drought",24.3348958333333,41.3163194444444,0.588989923607668,0
