"Day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","Ratio"
0,"B1","Border",1,"D1","Border1","D",14.0305555555556,51.987037037037,0.26988565525594
0,"B1","Border",1,"D2","Border1","D",17.8444444444444,51.987037037037,0.343247960673957
0,"B1","Border",1,"D3","Border1","D",17.7722222222222,51.987037037037,0.34185872546575
0,"B3","Border",3,"D1","Border3","D",54.2027777777778,36.3888888888889,1.48954198473282
0,"B3","Border",3,"D2","Border3","D",16.5027777777778,36.3888888888889,0.453511450381679
0,"B3","Border",3,"D3","Border3","D",24,36.3888888888889,0.659541984732824
0,"B5","Border",5,"D1","Border5","D",17.4972222222222,45.5092592592593,0.384476093591048
0,"B5","Border",5,"D2","Border5","D",11.55,45.5092592592593,0.253794506612411
0,"B5","Border",5,"D3","Border5","D",23.7277777777778,45.5092592592593,0.521383519837233
0,"C1","Cork",1,"D1","Cork1","D",42.0388888888889,42.1287037037037,0.997868085012857
0,"C1","Cork",1,"D2","Cork1","D",18.7611111111111,42.1287037037037,0.445328468757555
0,"C1","Cork",1,"D3","Cork1","D",18.0111111111111,42.1287037037037,0.427525879689664
0,"C2","Cork",2,"D1","Cork2","D",10.7944444444444,25.0916666666667,0.430200376397653
0,"C2","Cork",2,"D2","Cork2","D",20.1944444444444,25.0916666666667,0.804826746374405
0,"C2","Cork",2,"D3","Cork2","D",14.6888888888889,25.0916666666667,0.585409055684712
0,"C3","Cork",3,"D1","Cork3","D",NA,25.5916666666667,NA
0,"C3","Cork",3,"D2","Cork3","D",21.7916666666667,25.5916666666667,0.851514164767177
0,"C3","Cork",3,"D3","Cork3","D",29.0166666666667,25.5916666666667,1.13383262780853
0,"C4","Cork",4,"D1","Cork4","D",54.2638888888889,46.3462962962963,1.17083549766252
0,"C4","Cork",4,"D2","Cork4","D",9.64166666666667,46.3462962962963,0.208035321852399
0,"C4","Cork",4,"D3","Cork4","D",35.3444444444444,46.3462962962963,0.762616374315739
0,"C5","Cork",5,"D1","Cork5","D",26.0138888888889,44.4388888888889,0.585385673209151
0,"C5","Cork",5,"D2","Cork5","D",26.5944444444444,44.4388888888889,0.598449806225778
0,"C5","Cork",5,"D3","Cork5","D",21.6083333333333,44.4388888888889,0.486248281035129
0,"D1","Dublin",1,"D1","Dublin1","D",28.5916666666667,28.462037037037,1.00455447477146
0,"D1","Dublin",1,"D2","Dublin1","D",12.9416666666667,28.462037037037,0.45469924200527
0,"D1","Dublin",1,"D3","Dublin1","D",32.5722222222222,28.462037037037,1.14440938221803
0,"D2","Dublin",2,"D1","Dublin2","D",19.3555555555556,28.0222222222222,0.690721649484536
0,"D2","Dublin",2,"D2","Dublin2","D",14.2555555555556,28.0222222222222,0.508723235527359
0,"D2","Dublin",2,"D3","Dublin2","D",17.6138888888889,28.0222222222222,0.628568596352101
0,"D3","Dublin",3,"D1","Dublin3","D",15.4361111111111,48.7527777777778,0.316620135604809
0,"D3","Dublin",3,"D2","Dublin3","D",16.4222222222222,48.7527777777778,0.336846903310353
0,"D3","Dublin",3,"D3","Dublin3","D",13.9305555555556,48.7527777777778,0.285738704347331
0,"D4","Dublin",4,"D1","Dublin4","D",19.4,47.9796296296296,0.404338260836003
0,"D4","Dublin",4,"D2","Dublin4","D",12.1055555555556,47.9796296296296,0.252306148442626
0,"D4","Dublin",4,"D3","Dublin4","D",10.1972222222222,47.9796296296296,0.212532324674823
0,"D5","Dublin",5,"D1","Dublin5","D",80.8444444444444,82.0083333333333,0.985807675371744
0,"D5","Dublin",5,"D2","Dublin5","D",83.7083333333333,82.0083333333333,1.02072960065034
0,"D5","Dublin",5,"D3","Dublin5","D",89.8388888888889,82.0083333333333,1.09548487619822
0,"L1","Limerick",1,"D1","Limerick1","D",10.9416666666667,50.2694444444444,0.217660385699287
0,"L1","Limerick",1,"D2","Limerick1","D",57.8555555555556,50.2694444444444,1.1509089904404
0,"L1","Limerick",1,"D3","Limerick1","D",4.87222222222222,50.2694444444444,0.0969221417914571
0,"L2","Limerick",2,"D1","Limerick2","D",NA,NA,NA
0,"L2","Limerick",2,"D2","Limerick2","D",NA,NA,NA
0,"L2","Limerick",2,"D3","Limerick2","D",NA,NA,NA
0,"L3","Limerick",3,"D1","Limerick3","D",41.2277777777778,65.5861111111111,0.628605311083817
0,"L3","Limerick",3,"D2","Limerick3","D",15.1027777777778,65.5861111111111,0.23027402481894
0,"L3","Limerick",3,"D3","Limerick3","D",68.2305555555556,65.5861111111111,1.04032018974207
0,"L4","Limerick",4,"D1","Limerick4","D",17.6944444444444,19.8842592592593,0.889871944121071
0,"L4","Limerick",4,"D2","Limerick4","D",61.1611111111111,19.8842592592593,3.07585564610012
0,"L4","Limerick",4,"D3","Limerick4","D",57.5083333333333,19.8842592592593,2.89215366705471
0,"L5","Limerick",5,"D1","Limerick5","D",20.0305555555556,40.6194444444444,0.493127265267045
0,"L5","Limerick",5,"D2","Limerick5","D",44.7472222222222,40.6194444444444,1.10162073445941
0,"L5","Limerick",5,"D3","Limerick5","D",41.9833333333333,40.6194444444444,1.03357724133215
8,"B1","Border",1,"D1","Border1","D",24.9222222222222,53.0444444444444,0.469836614997905
8,"B1","Border",1,"D2","Border1","D",21.35,53.0444444444444,0.402492668621701
8,"B1","Border",1,"D3","Border1","D",18.3083333333333,53.0444444444444,0.34515081692501
8,"B3","Border",3,"D1","Border3","D",59.2611111111111,53.9777777777778,1.09787978592013
8,"B3","Border",3,"D2","Border3","D",27.5694444444444,53.9777777777778,0.51075545491972
8,"B3","Border",3,"D3","Border3","D",40.575,53.9777777777778,0.751698229724166
8,"B5","Border",5,"D1","Border5","D",16.7444444444444,68.462037037037,0.244579991614709
8,"B5","Border",5,"D2","Border5","D",11.4583333333333,68.462037037037,0.167367694991818
8,"B5","Border",5,"D3","Border5","D",23.975,68.462037037037,0.350194078902879
8,"C1","Cork",1,"D1","Cork1","D",41.7805555555556,38.8416666666667,1.07566330544232
8,"C1","Cork",1,"D2","Cork1","D",24.2888888888889,38.8416666666667,0.625330758778517
8,"C1","Cork",1,"D3","Cork1","D",22.0416666666667,38.8416666666667,0.567474790817421
8,"C2","Cork",2,"D1","Cork2","D",19.1833333333333,26.9305555555556,0.712325941206808
8,"C2","Cork",2,"D2","Cork2","D",27.35,26.9305555555556,1.01557503867973
8,"C2","Cork",2,"D3","Cork2","D",31.1972222222222,26.9305555555556,1.15843218153687
8,"C3","Cork",3,"D1","Cork3","D",NA,29.609375,NA
8,"C3","Cork",3,"D2","Cork3","D",24.075,29.609375,0.813087071240105
8,"C3","Cork",3,"D3","Cork3","D",32.7416666666667,29.609375,1.10578715919085
8,"C4","Cork",4,"D1","Cork4","D",54.3888888888889,45.8694444444444,1.18573245321868
8,"C4","Cork",4,"D2","Cork4","D",21.0527777777778,45.8694444444444,0.458971719251499
8,"C4","Cork",4,"D3","Cork4","D",40.425,45.8694444444444,0.881305637982196
8,"C5","Cork",5,"D1","Cork5","D",27.7138888888889,35.1148148148148,0.789236367471786
8,"C5","Cork",5,"D2","Cork5","D",27.8916666666667,35.1148148148148,0.794299124564919
8,"C5","Cork",5,"D3","Cork5","D",23.5527777777778,35.1148148148148,0.670736209260626
8,"D1","Dublin",1,"D1","Dublin1","D",40.4361111111111,47.0796296296296,0.858887621445148
8,"D1","Dublin",1,"D2","Dublin1","D",17.3083333333333,47.0796296296296,0.367639539000118
8,"D1","Dublin",1,"D3","Dublin1","D",45.3833333333333,47.0796296296296,0.963969633796169
8,"D2","Dublin",2,"D1","Dublin2","D",25.1916666666667,35.1277777777778,0.717143760873003
8,"D2","Dublin",2,"D2","Dublin2","D",16.9638888888889,35.1277777777778,0.482919500237229
8,"D2","Dublin",2,"D3","Dublin2","D",20.8833333333333,35.1277777777778,0.594496283409774
8,"D3","Dublin",3,"D1","Dublin3","D",17.5277777777778,51.1916666666667,0.342395138097564
8,"D3","Dublin",3,"D2","Dublin3","D",18.0472222222222,51.1916666666667,0.352542188941343
8,"D3","Dublin",3,"D3","Dublin3","D",17.0027777777778,51.1916666666667,0.33213956264583
8,"D4","Dublin",4,"D1","Dublin4","D",28.9944444444444,48.7944444444444,0.594216099282705
8,"D4","Dublin",4,"D2","Dublin4","D",25.2388888888889,48.7944444444444,0.517249231469885
8,"D4","Dublin",4,"D3","Dublin4","D",11.9722222222222,48.7944444444444,0.245360355231698
8,"D5","Dublin",5,"D1","Dublin5","D",85.7722222222222,88.3990740740741,0.970284170062113
8,"D5","Dublin",5,"D2","Dublin5","D",87.7777777777778,88.3990740740741,0.992971687737637
8,"D5","Dublin",5,"D3","Dublin5","D",92.55,88.3990740740741,1.0469566674697
8,"L1","Limerick",1,"D1","Limerick1","D",27.5888888888889,47.5777777777778,0.579869219990659
8,"L1","Limerick",1,"D2","Limerick1","D",54.6583333333333,47.5777777777778,1.14882064455862
8,"L1","Limerick",1,"D3","Limerick1","D",23.2888888888889,47.5777777777778,0.489490892106492
8,"L2","Limerick",2,"D1","Limerick2","D",1.1,2.71111111111111,0.405737704918033
8,"L2","Limerick",2,"D2","Limerick2","D",2,2.71111111111111,0.737704918032787
8,"L2","Limerick",2,"D3","Limerick2","D",3.83333333333333,2.71111111111111,1.41393442622951
8,"L3","Limerick",3,"D1","Limerick3","D",48.5305555555556,65.4574074074074,0.741406625739101
8,"L3","Limerick",3,"D2","Limerick3","D",17.1833333333333,65.4574074074074,0.262511670014428
8,"L3","Limerick",3,"D3","Limerick3","D",66.5861111111111,65.4574074074074,1.01724333040994
8,"L4","Limerick",4,"D1","Limerick4","D",18.3138888888889,20.6759259259259,0.885759068517689
8,"L4","Limerick",4,"D2","Limerick4","D",60.0111111111111,20.6759259259259,2.90246305418719
8,"L4","Limerick",4,"D3","Limerick4","D",58.4416666666667,20.6759259259259,2.82655620241827
8,"L5","Limerick",5,"D1","Limerick5","D",25.5055555555556,36.7824074074074,0.693417243549402
8,"L5","Limerick",5,"D2","Limerick5","D",42.6166666666667,36.7824074074074,1.15861548143486
8,"L5","Limerick",5,"D3","Limerick5","D",37.25,36.7824074074074,1.01271239773442
16,"B1","Border",1,"D1","Border1","D",45.6444444444444,59.2268518518519,0.77067146095521
16,"B1","Border",1,"D2","Border1","D",31.6777777777778,59.2268518518519,0.534854998827484
16,"B1","Border",1,"D3","Border1","D",19.7083333333333,59.2268518518519,0.332760103181427
16,"B3","Border",3,"D1","Border3","D",64.1416666666667,61.1611111111111,1.04873285493687
16,"B3","Border",3,"D2","Border3","D",43.0555555555556,61.1611111111111,0.703969479516759
16,"B3","Border",3,"D3","Border3","D",50.4638888888889,61.1611111111111,0.825097647379417
16,"B5","Border",5,"D1","Border5","D",39.0277777777778,77.9953703703704,0.500385825369502
16,"B5","Border",5,"D2","Border5","D",15.3305555555556,77.9953703703704,0.196557250549059
16,"B5","Border",5,"D3","Border5","D",30.2861111111111,77.9953703703704,0.388306523416632
16,"C1","Cork",1,"D1","Cork1","D",42.9277777777778,41.5555555555556,1.03302139037433
16,"C1","Cork",1,"D2","Cork1","D",29.7666666666667,41.5555555555556,0.716310160427807
16,"C1","Cork",1,"D3","Cork1","D",31.6888888888889,41.5555555555556,0.762566844919786
16,"C2","Cork",2,"D1","Cork2","D",24.1833333333333,28.5986111111111,0.845612160652712
16,"C2","Cork",2,"D2","Cork2","D",40.175,28.5986111111111,1.40478849983002
16,"C2","Cork",2,"D3","Cork2","D",42.8472222222222,28.5986111111111,1.49822738089457
16,"C3","Cork",3,"D1","Cork3","D",NA,NA,NA
16,"C3","Cork",3,"D2","Cork3","D",NA,NA,NA
16,"C3","Cork",3,"D3","Cork3","D",34.4027777777778,NA,NA
16,"C4","Cork",4,"D1","Cork4","D",50.7111111111111,43.7990740740741,1.1578124009048
16,"C4","Cork",4,"D2","Cork4","D",36.3138888888889,43.7990740740741,0.82910174830349
16,"C4","Cork",4,"D3","Cork4","D",36.7583333333333,43.7990740740741,0.839249096251823
16,"C5","Cork",5,"D1","Cork5","D",32.3833333333333,38.3824074074074,0.843702506453091
16,"C5","Cork",5,"D2","Cork5","D",32.2166666666667,38.3824074074074,0.839360239307167
16,"C5","Cork",5,"D3","Cork5","D",31.8166666666667,38.3824074074074,0.828938798156949
16,"D1","Dublin",1,"D1","Dublin1","D",38.8027777777778,46.6222222222222,0.8322807435653
16,"D1","Dublin",1,"D2","Dublin1","D",22.3305555555556,46.6222222222222,0.478968064823642
16,"D1","Dublin",1,"D3","Dublin1","D",43.3055555555556,46.6222222222222,0.928860819828408
16,"D2","Dublin",2,"D1","Dublin2","D",24.1416666666667,29.387037037037,0.821507341357363
16,"D2","Dublin",2,"D2","Dublin2","D",16.4083333333333,29.387037037037,0.558352763249102
16,"D2","Dublin",2,"D3","Dublin2","D",17.9,29.387037037037,0.609112105362657
16,"D3","Dublin",3,"D1","Dublin3","D",18.5722222222222,46.7805555555556,0.397007303604299
16,"D3","Dublin",3,"D2","Dublin3","D",19.0805555555556,46.7805555555556,0.407873641707737
16,"D3","Dublin",3,"D3","Dublin3","D",18.3388888888889,46.7805555555556,0.392019476278131
16,"D4","Dublin",4,"D1","Dublin4","D",24.4194444444444,35.2842592592593,0.692077571049938
16,"D4","Dublin",4,"D2","Dublin4","D",21.2861111111111,35.2842592592593,0.603274988847193
16,"D4","Dublin",4,"D3","Dublin4","D",11.3027777777778,35.2842592592593,0.320334846616107
16,"D5","Dublin",5,"D1","Dublin5","D",68.9305555555556,64.9981481481481,1.06050029915382
16,"D5","Dublin",5,"D2","Dublin5","D",74.5527777777778,64.9981481481481,1.14699848998547
16,"D5","Dublin",5,"D3","Dublin5","D",77.9,64.9981481481481,1.19849568363771
16,"L1","Limerick",1,"D1","Limerick1","D",38.0055555555556,50.2453703703704,0.756399152308118
16,"L1","Limerick",1,"D2","Limerick1","D",56.8333333333333,50.2453703703704,1.13111582051046
16,"L1","Limerick",1,"D3","Limerick1","D",32.2138888888889,50.2453703703704,0.641131484382198
16,"L2","Limerick",2,"D1","Limerick2","D",33.2166666666667,38.725,0.857757693135356
16,"L2","Limerick",2,"D2","Limerick2","D",33.9666666666667,38.725,0.877125026899075
16,"L2","Limerick",2,"D3","Limerick2","D",48.6,38.725,1.25500322788896
16,"L3","Limerick",3,"D1","Limerick3","D",52.8722222222222,64.6583333333333,0.81771705975856
16,"L3","Limerick",3,"D2","Limerick3","D",20.9444444444444,64.6583333333333,0.323924904412081
16,"L3","Limerick",3,"D3","Limerick3","D",66.1,64.6583333333333,1.02229668771749
16,"L4","Limerick",4,"D1","Limerick4","D",25.7944444444444,40.5398148148148,0.636274353059407
16,"L4","Limerick",4,"D2","Limerick4","D",32.6222222222222,40.5398148148148,0.804695886531302
16,"L4","Limerick",4,"D3","Limerick4","D",66.1194444444444,40.5398148148148,1.63097549277117
16,"L5","Limerick",5,"D1","Limerick5","D",28.3388888888889,35.3138888888889,0.802485644615748
16,"L5","Limerick",5,"D2","Limerick5","D",40.8388888888889,35.3138888888889,1.15645402344057
16,"L5","Limerick",5,"D3","Limerick5","D",34.2194444444444,35.3138888888889,0.969008101942893
32,"B1","Border",1,"D1","Border1","D",50.5833333333333,57.1444444444444,0.885183744895975
32,"B1","Border",1,"D2","Border1","D",39.8583333333333,57.1444444444444,0.697501458292825
32,"B1","Border",1,"D3","Border1","D",25.8861111111111,57.1444444444444,0.452994361267743
32,"B3","Border",3,"D1","Border3","D",56.025,53.8444444444444,1.04049731737515
32,"B3","Border",3,"D2","Border3","D",32.6472222222222,53.8444444444444,0.606324803962031
32,"B3","Border",3,"D3","Border3","D",51.1388888888889,53.8444444444444,0.949752373091209
32,"B5","Border",5,"D1","Border5","D",54.7277777777778,75.262962962963,0.72715417548349
32,"B5","Border",5,"D2","Border5","D",31.5527777777778,75.262962962963,0.419233797549333
32,"B5","Border",5,"D3","Border5","D",49.9888888888889,75.262962962963,0.664189754441218
32,"C1","Cork",1,"D1","Cork1","D",46.5444444444444,46.9231481481481,0.991929277581546
32,"C1","Cork",1,"D2","Cork1","D",39.4666666666667,46.9231481481481,0.841091619472345
32,"C1","Cork",1,"D3","Cork1","D",43.7722222222222,46.9231481481481,0.932849221540344
32,"C2","Cork",2,"D1","Cork2","D",23.0583333333333,26.8097222222222,0.860073563694763
32,"C2","Cork",2,"D2","Cork2","D",31.5527777777778,26.8097222222222,1.17691550536186
32,"C2","Cork",2,"D3","Cork2","D",30.4583333333333,26.8097222222222,1.13609283531057
32,"C3","Cork",3,"D1","Cork3","D",NA,NA,NA
32,"C3","Cork",3,"D2","Cork3","D",NA,NA,NA
32,"C3","Cork",3,"D3","Cork3","D",27.2833333333333,NA,NA
32,"C4","Cork",4,"D1","Cork4","D",55.8083333333333,51.2027777777778,1.08994737698693
32,"C4","Cork",4,"D2","Cork4","D",52.8916666666667,51.2027777777778,1.03298432159714
32,"C4","Cork",4,"D3","Cork4","D",46.8666666666667,51.2027777777778,0.915314924320512
32,"C5","Cork",5,"D1","Cork5","D",41.0416666666667,46.5175925925926,0.882282688747786
32,"C5","Cork",5,"D2","Cork5","D",38.6333333333333,46.5175925925926,0.830510161428372
32,"C5","Cork",5,"D3","Cork5","D",71.2138888888889,46.5175925925926,1.53090228706782
32,"D1","Dublin",1,"D1","Dublin1","D",39.9638888888889,47.925,0.833883962209471
32,"D1","Dublin",1,"D2","Dublin1","D",32.8222222222222,47.925,0.684866400046369
32,"D1","Dublin",1,"D3","Dublin1","D",41.8694444444444,47.925,0.87364516316003
32,"D2","Dublin",2,"D1","Dublin2","D",34.7611111111111,35.8796296296296,0.968825806451613
32,"D2","Dublin",2,"D2","Dublin2","D",NA,35.8796296296296,NA
32,"D2","Dublin",2,"D3","Dublin2","D",23.1722222222222,35.8796296296296,0.645832258064516
32,"D3","Dublin",3,"D1","Dublin3","D",27.2638888888889,53.5574074074074,0.509059161163169
32,"D3","Dublin",3,"D2","Dublin3","D",26.4361111111111,53.5574074074074,0.493603264064175
32,"D3","Dublin",3,"D3","Dublin3","D",34.1194444444444,53.5574074074074,0.637063033781681
32,"D4","Dublin",4,"D1","Dublin4","D",40.2472222222222,50.6722222222222,0.794265979607499
32,"D4","Dublin",4,"D2","Dublin4","D",40.7111111111111,50.6722222222222,0.803420677557285
32,"D4","Dublin",4,"D3","Dublin4","D",23.1444444444444,50.6722222222222,0.456748163578555
32,"D5","Dublin",5,"D1","Dublin5","D",77.8333333333333,76.9259259259259,1.01179585941261
32,"D5","Dublin",5,"D2","Dublin5","D",83.95,76.9259259259259,1.09130958112662
32,"D5","Dublin",5,"D3","Dublin5","D",89.9361111111111,76.9259259259259,1.16912614347617
