"Day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","Ratio"
0,"B1","Border",1,"C1","Border1","C",56.9083333333333,52.7555555555556,1.07871735467565
0,"B1","Border",1,"C2","Border1","C",54.275,52.7555555555556,1.02880160067397
0,"B1","Border",1,"C3","Border1","C",47.0833333333333,52.7555555555556,0.892481044650379
0,"B1","Border",1,"D1","Border1","D",14.2083333333333,52.7555555555556,0.269323925863521
0,"B1","Border",1,"D2","Border1","D",18.2,52.7555555555556,0.344987363100253
0,"B1","Border",1,"D3","Border1","D",17.9083333333333,52.7555555555556,0.339458719460826
0,"B3","Border",3,"C1","Border3","C",29.675,38.2,0.776832460732984
0,"B3","Border",3,"C2","Border3","C",42.8666666666667,38.2,1.12216404886562
0,"B3","Border",3,"C3","Border3","C",42.0583333333333,38.2,1.1010034904014
0,"B3","Border",3,"D1","Border3","D",55.3916666666667,38.2,1.45004363001745
0,"B3","Border",3,"D2","Border3","D",16.575,38.2,0.433900523560209
0,"B3","Border",3,"D3","Border3","D",24.525,38.2,0.642015706806283
0,"B5","Border",5,"C1","Border5","C",40.5083333333333,47.7638888888889,0.848095376562954
0,"B5","Border",5,"C2","Border5","C",51.4583333333333,47.7638888888889,1.07734806629834
0,"B5","Border",5,"C3","Border5","C",51.325,47.7638888888889,1.0745565571387
0,"B5","Border",5,"D1","Border5","D",17.8083333333333,47.7638888888889,0.372840942134341
0,"B5","Border",5,"D2","Border5","D",11.7,47.7638888888889,0.24495492875836
0,"B5","Border",5,"D3","Border5","D",23.9083333333333,47.7638888888889,0.500552486187845
0,"C1","Cork",1,"C1","Cork1","C",36.3583333333333,42.9083333333333,0.847348999805788
0,"C1","Cork",1,"C2","Cork1","C",48.3583333333333,42.9083333333333,1.12701495436007
0,"C1","Cork",1,"C3","Cork1","C",44.0083333333333,42.9083333333333,1.02563604583414
0,"C1","Cork",1,"D1","Cork1","D",43.7166666666667,42.9083333333333,1.01883860943873
0,"C1","Cork",1,"D2","Cork1","D",18.675,42.9083333333333,0.435230141775102
0,"C1","Cork",1,"D3","Cork1","D",17.9833333333333,42.9083333333333,0.419110506894543
0,"C2","Cork",2,"C1","Cork2","C",NA,25.325,NA
0,"C2","Cork",2,"C2","Cork2","C",27.8,25.325,1.09772951628825
0,"C2","Cork",2,"C3","Cork2","C",22.85,25.325,0.902270483711747
0,"C2","Cork",2,"D1","Cork2","D",10.4916666666667,25.325,0.41428101349128
0,"C2","Cork",2,"D2","Cork2","D",18.625,25.325,0.735439289239881
0,"C2","Cork",2,"D3","Cork2","D",14.0083333333333,25.325,0.553142481079302
0,"C3","Cork",3,"C1","Cork3","C",23.7916666666667,23.7916666666667,1
0,"C3","Cork",3,"C2","Cork3","C",NA,23.7916666666667,NA
0,"C3","Cork",3,"C3","Cork3","C",NA,23.7916666666667,NA
0,"C3","Cork",3,"D1","Cork3","D",NA,23.7916666666667,NA
0,"C3","Cork",3,"D2","Cork3","D",20.7583333333333,23.7916666666667,0.872504378283713
0,"C3","Cork",3,"D3","Cork3","D",26.7,23.7916666666667,1.12224168126095
0,"C4","Cork",4,"C1","Cork4","C",45.7,45.8972222222222,0.995702959510985
0,"C4","Cork",4,"C2","Cork4","C",47.4333333333333,45.8972222222222,1.0334684984567
0,"C4","Cork",4,"C3","Cork4","C",44.5583333333333,45.8972222222222,0.970828542032319
0,"C4","Cork",4,"D1","Cork4","D",55.5666666666667,45.8972222222222,1.21067602735581
0,"C4","Cork",4,"D2","Cork4","D",9.35833333333333,45.8972222222222,0.203897597288628
0,"C4","Cork",4,"D3","Cork4","D",33.3666666666667,45.8972222222222,0.726986624704957
0,"C5","Cork",5,"C1","Cork5","C",43.6416666666667,44.825,0.973601041085704
0,"C5","Cork",5,"C2","Cork5","C",45.2583333333333,44.825,1.00966722439115
0,"C5","Cork",5,"C3","Cork5","C",45.575,44.825,1.01673173452315
0,"C5","Cork",5,"D1","Cork5","D",25.6416666666667,44.825,0.57203941253021
0,"C5","Cork",5,"D2","Cork5","D",26.425,44.825,0.589514779698829
