"date.time","Site","Region","Farm","site_ID","Plot","Moisture","treatment","Day"
2017-07-17 15:00:00,"B1","Border",1,"Border1","D1",14,"D",0
2017-07-17 16:00:00,"B1","Border",1,"Border1","D1",13.9,"D",0
2017-07-17 17:00:00,"B1","Border",1,"Border1","D1",13.9,"D",0
2017-07-17 18:00:00,"B1","Border",1,"Border1","D1",13.9,"D",0
2017-07-17 19:00:00,"B1","Border",1,"Border1","D1",13.6,"D",0
2017-07-17 20:00:00,"B1","Border",1,"Border1","D1",13.7,"D",0
2017-07-17 21:00:00,"B1","Border",1,"Border1","D1",13.7,"D",0
2017-07-17 22:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-17 23:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 00:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 01:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 02:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 03:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 04:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 05:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 06:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 07:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 08:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 09:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 10:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-18 11:00:00,"B1","Border",1,"Border1","D1",13.8,"D",0
2017-07-24 12:00:00,"B1","Border",1,"Border1","D1",25.7,"D",8
2017-07-24 13:00:00,"B1","Border",1,"Border1","D1",25.6,"D",8
2017-07-24 14:00:00,"B1","Border",1,"Border1","D1",25.4,"D",8
2017-07-24 15:00:00,"B1","Border",1,"Border1","D1",25.2,"D",8
2017-07-24 16:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-24 17:00:00,"B1","Border",1,"Border1","D1",24.9,"D",8
2017-07-24 18:00:00,"B1","Border",1,"Border1","D1",24.9,"D",8
2017-07-24 19:00:00,"B1","Border",1,"Border1","D1",24.9,"D",8
2017-07-24 20:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-24 21:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-24 22:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-24 23:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-25 00:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 01:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 02:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 03:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 04:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 05:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 06:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 07:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 08:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 09:00:00,"B1","Border",1,"Border1","D1",25.1,"D",8
2017-07-25 10:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-25 11:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-25 12:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-25 13:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-25 14:00:00,"B1","Border",1,"Border1","D1",25,"D",8
2017-07-25 15:00:00,"B1","Border",1,"Border1","D1",24.9,"D",8
2017-07-25 16:00:00,"B1","Border",1,"Border1","D1",24.8,"D",8
2017-07-25 17:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-25 18:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-25 19:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-25 20:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-25 21:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-25 22:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-25 23:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-26 00:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-26 01:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-26 02:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-26 03:00:00,"B1","Border",1,"Border1","D1",24.7,"D",8
2017-07-26 04:00:00,"B1","Border",1,"Border1","D1",24.8,"D",8
2017-07-26 05:00:00,"B1","Border",1,"Border1","D1",34.4,"D",8
2017-07-26 06:00:00,"B1","Border",1,"Border1","D1",36.8,"D",8
2017-07-26 07:00:00,"B1","Border",1,"Border1","D1",36.7,"D",8
2017-07-26 08:00:00,"B1","Border",1,"Border1","D1",36.5,"D",8
2017-07-26 09:00:00,"B1","Border",1,"Border1","D1",35.4,"D",8
2017-07-26 10:00:00,"B1","Border",1,"Border1","D1",34.6,"D",8
2017-07-26 11:00:00,"B1","Border",1,"Border1","D1",34.1,"D",8
2017-08-01 12:00:00,"B1","Border",1,"Border1","D1",45.3,"D",16
2017-08-01 13:00:00,"B1","Border",1,"Border1","D1",45.1,"D",16
2017-08-01 14:00:00,"B1","Border",1,"Border1","D1",44.9,"D",16
2017-08-01 15:00:00,"B1","Border",1,"Border1","D1",44.8,"D",16
2017-08-01 16:00:00,"B1","Border",1,"Border1","D1",44.6,"D",16
2017-08-01 17:00:00,"B1","Border",1,"Border1","D1",44.6,"D",16
2017-08-01 18:00:00,"B1","Border",1,"Border1","D1",44.5,"D",16
2017-08-01 19:00:00,"B1","Border",1,"Border1","D1",44.4,"D",16
2017-08-01 20:00:00,"B1","Border",1,"Border1","D1",44.3,"D",16
2017-08-01 21:00:00,"B1","Border",1,"Border1","D1",44.3,"D",16
2017-08-01 22:00:00,"B1","Border",1,"Border1","D1",44.2,"D",16
2017-08-01 23:00:00,"B1","Border",1,"Border1","D1",44.2,"D",16
2017-08-02 00:00:00,"B1","Border",1,"Border1","D1",44.1,"D",16
2017-08-02 01:00:00,"B1","Border",1,"Border1","D1",44,"D",16
2017-08-02 02:00:00,"B1","Border",1,"Border1","D1",44,"D",16
2017-08-02 03:00:00,"B1","Border",1,"Border1","D1",43.9,"D",16
2017-08-02 04:00:00,"B1","Border",1,"Border1","D1",43.9,"D",16
2017-08-02 05:00:00,"B1","Border",1,"Border1","D1",43.9,"D",16
2017-08-02 06:00:00,"B1","Border",1,"Border1","D1",43.9,"D",16
2017-08-02 07:00:00,"B1","Border",1,"Border1","D1",43.8,"D",16
2017-08-02 08:00:00,"B1","Border",1,"Border1","D1",43.8,"D",16
2017-08-02 09:00:00,"B1","Border",1,"Border1","D1",44.2,"D",16
2017-08-02 10:00:00,"B1","Border",1,"Border1","D1",44.9,"D",16
2017-08-02 11:00:00,"B1","Border",1,"Border1","D1",45.5,"D",16
2017-08-02 12:00:00,"B1","Border",1,"Border1","D1",45.7,"D",16
2017-08-02 13:00:00,"B1","Border",1,"Border1","D1",46,"D",16
2017-08-02 14:00:00,"B1","Border",1,"Border1","D1",46.7,"D",16
2017-08-02 15:00:00,"B1","Border",1,"Border1","D1",46.8,"D",16
2017-08-02 16:00:00,"B1","Border",1,"Border1","D1",46.7,"D",16
2017-08-02 17:00:00,"B1","Border",1,"Border1","D1",46.4,"D",16
2017-08-02 18:00:00,"B1","Border",1,"Border1","D1",46.2,"D",16
2017-08-02 19:00:00,"B1","Border",1,"Border1","D1",46.1,"D",16
2017-08-02 20:00:00,"B1","Border",1,"Border1","D1",45.9,"D",16
2017-08-02 21:00:00,"B1","Border",1,"Border1","D1",45.8,"D",16
2017-08-02 22:00:00,"B1","Border",1,"Border1","D1",46.2,"D",16
2017-08-02 23:00:00,"B1","Border",1,"Border1","D1",50.6,"D",16
2017-08-03 00:00:00,"B1","Border",1,"Border1","D1",50.4,"D",16
2017-08-03 01:00:00,"B1","Border",1,"Border1","D1",49.9,"D",16
2017-08-03 02:00:00,"B1","Border",1,"Border1","D1",49.5,"D",16
2017-08-03 03:00:00,"B1","Border",1,"Border1","D1",49.3,"D",16
2017-08-03 04:00:00,"B1","Border",1,"Border1","D1",49.2,"D",16
2017-08-03 05:00:00,"B1","Border",1,"Border1","D1",48.9,"D",16
2017-08-03 06:00:00,"B1","Border",1,"Border1","D1",48.7,"D",16
2017-08-03 07:00:00,"B1","Border",1,"Border1","D1",48.5,"D",16
2017-08-03 08:00:00,"B1","Border",1,"Border1","D1",48.3,"D",16
2017-08-03 09:00:00,"B1","Border",1,"Border1","D1",48.1,"D",16
2017-08-03 10:00:00,"B1","Border",1,"Border1","D1",47.9,"D",16
2017-08-03 11:00:00,"B1","Border",1,"Border1","D1",47.7,"D",16
2017-08-17 12:00:00,"B1","Border",1,"Border1","D1",52.9,"D",32
2017-08-17 13:00:00,"B1","Border",1,"Border1","D1",52.7,"D",32
2017-08-17 14:00:00,"B1","Border",1,"Border1","D1",52.5,"D",32
2017-08-17 15:00:00,"B1","Border",1,"Border1","D1",52.2,"D",32
2017-08-17 16:00:00,"B1","Border",1,"Border1","D1",51.8,"D",32
2017-08-17 17:00:00,"B1","Border",1,"Border1","D1",51.5,"D",32
2017-08-17 18:00:00,"B1","Border",1,"Border1","D1",51.4,"D",32
2017-08-17 19:00:00,"B1","Border",1,"Border1","D1",51.3,"D",32
2017-08-17 20:00:00,"B1","Border",1,"Border1","D1",51.2,"D",32
2017-08-17 21:00:00,"B1","Border",1,"Border1","D1",51.2,"D",32
2017-08-17 22:00:00,"B1","Border",1,"Border1","D1",51.1,"D",32
2017-08-17 23:00:00,"B1","Border",1,"Border1","D1",51.1,"D",32
2017-08-18 00:00:00,"B1","Border",1,"Border1","D1",51.1,"D",32
2017-08-18 01:00:00,"B1","Border",1,"Border1","D1",51,"D",32
2017-08-18 02:00:00,"B1","Border",1,"Border1","D1",50.9,"D",32
2017-08-18 03:00:00,"B1","Border",1,"Border1","D1",50.9,"D",32
2017-08-18 04:00:00,"B1","Border",1,"Border1","D1",50.9,"D",32
2017-08-18 05:00:00,"B1","Border",1,"Border1","D1",50.8,"D",32
2017-08-18 06:00:00,"B1","Border",1,"Border1","D1",50.8,"D",32
2017-08-18 07:00:00,"B1","Border",1,"Border1","D1",50.7,"D",32
2017-08-18 08:00:00,"B1","Border",1,"Border1","D1",50.7,"D",32
2017-08-18 09:00:00,"B1","Border",1,"Border1","D1",50.6,"D",32
2017-08-18 10:00:00,"B1","Border",1,"Border1","D1",50.6,"D",32
2017-08-18 11:00:00,"B1","Border",1,"Border1","D1",50.5,"D",32
2017-08-18 12:00:00,"B1","Border",1,"Border1","D1",50.3,"D",32
2017-08-18 13:00:00,"B1","Border",1,"Border1","D1",50.1,"D",32
2017-08-18 14:00:00,"B1","Border",1,"Border1","D1",49.9,"D",32
2017-08-18 15:00:00,"B1","Border",1,"Border1","D1",49.8,"D",32
2017-08-18 16:00:00,"B1","Border",1,"Border1","D1",49.8,"D",32
2017-08-18 17:00:00,"B1","Border",1,"Border1","D1",49.7,"D",32
2017-08-18 18:00:00,"B1","Border",1,"Border1","D1",49.7,"D",32
2017-08-18 19:00:00,"B1","Border",1,"Border1","D1",49.9,"D",32
2017-08-18 20:00:00,"B1","Border",1,"Border1","D1",50,"D",32
2017-08-18 21:00:00,"B1","Border",1,"Border1","D1",50.1,"D",32
2017-08-18 22:00:00,"B1","Border",1,"Border1","D1",50.1,"D",32
2017-08-18 23:00:00,"B1","Border",1,"Border1","D1",50.2,"D",32
2017-08-19 00:00:00,"B1","Border",1,"Border1","D1",50.3,"D",32
2017-08-19 01:00:00,"B1","Border",1,"Border1","D1",50.3,"D",32
2017-08-19 02:00:00,"B1","Border",1,"Border1","D1",50.3,"D",32
2017-08-19 03:00:00,"B1","Border",1,"Border1","D1",50.4,"D",32
2017-08-19 04:00:00,"B1","Border",1,"Border1","D1",50.4,"D",32
2017-08-19 05:00:00,"B1","Border",1,"Border1","D1",50.4,"D",32
2017-08-19 06:00:00,"B1","Border",1,"Border1","D1",50.5,"D",32
2017-08-19 07:00:00,"B1","Border",1,"Border1","D1",50.6,"D",32
2017-08-19 08:00:00,"B1","Border",1,"Border1","D1",50.7,"D",32
2017-08-19 09:00:00,"B1","Border",1,"Border1","D1",50.7,"D",32
2017-08-19 10:00:00,"B1","Border",1,"Border1","D1",50.7,"D",32
2017-08-19 11:00:00,"B1","Border",1,"Border1","D1",50.7,"D",32
2017-07-16 12:00:00,"B1","Border",1,"Border1","C1",57.6,"C",0
2017-07-16 13:00:00,"B1","Border",1,"Border1","C1",57.4,"C",0
2017-07-16 14:00:00,"B1","Border",1,"Border1","C1",57.2,"C",0
2017-07-16 15:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-16 16:00:00,"B1","Border",1,"Border1","C1",56.8,"C",0
2017-07-16 17:00:00,"B1","Border",1,"Border1","C1",56.7,"C",0
2017-07-16 18:00:00,"B1","Border",1,"Border1","C1",56.6,"C",0
2017-07-16 19:00:00,"B1","Border",1,"Border1","C1",56.7,"C",0
2017-07-16 20:00:00,"B1","Border",1,"Border1","C1",56.7,"C",0
2017-07-16 21:00:00,"B1","Border",1,"Border1","C1",56.7,"C",0
2017-07-16 22:00:00,"B1","Border",1,"Border1","C1",56.7,"C",0
2017-07-16 23:00:00,"B1","Border",1,"Border1","C1",56.8,"C",0
2017-07-17 00:00:00,"B1","Border",1,"Border1","C1",56.8,"C",0
2017-07-17 01:00:00,"B1","Border",1,"Border1","C1",56.8,"C",0
2017-07-17 02:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-17 03:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-17 04:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-17 05:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-17 06:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-17 07:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-17 08:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-17 09:00:00,"B1","Border",1,"Border1","C1",56.8,"C",0
2017-07-17 10:00:00,"B1","Border",1,"Border1","C1",56.6,"C",0
2017-07-17 11:00:00,"B1","Border",1,"Border1","C1",56.4,"C",0
2017-07-17 12:00:00,"B1","Border",1,"Border1","C1",56,"C",0
2017-07-17 13:00:00,"B1","Border",1,"Border1","C1",55.7,"C",0
2017-07-17 14:00:00,"B1","Border",1,"Border1","C1",55.4,"C",0
2017-07-17 15:00:00,"B1","Border",1,"Border1","C1",55.2,"C",0
2017-07-17 16:00:00,"B1","Border",1,"Border1","C1",55,"C",0
2017-07-17 17:00:00,"B1","Border",1,"Border1","C1",54.9,"C",0
2017-07-17 18:00:00,"B1","Border",1,"Border1","C1",54.9,"C",0
2017-07-17 19:00:00,"B1","Border",1,"Border1","C1",54.9,"C",0
2017-07-17 20:00:00,"B1","Border",1,"Border1","C1",57.1,"C",0
2017-07-17 21:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-17 22:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-17 23:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-18 00:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-18 01:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-18 02:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-18 03:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-18 04:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-18 05:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-18 06:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-18 07:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-18 08:00:00,"B1","Border",1,"Border1","C1",57,"C",0
2017-07-18 09:00:00,"B1","Border",1,"Border1","C1",56.9,"C",0
2017-07-18 10:00:00,"B1","Border",1,"Border1","C1",56.7,"C",0
2017-07-18 11:00:00,"B1","Border",1,"Border1","C1",56.5,"C",0
2017-07-24 12:00:00,"B1","Border",1,"Border1","C1",57.3,"C",8
2017-07-24 13:00:00,"B1","Border",1,"Border1","C1",57.1,"C",8
2017-07-24 14:00:00,"B1","Border",1,"Border1","C1",56.9,"C",8
2017-07-24 15:00:00,"B1","Border",1,"Border1","C1",56.8,"C",8
2017-07-24 16:00:00,"B1","Border",1,"Border1","C1",56.6,"C",8
2017-07-24 17:00:00,"B1","Border",1,"Border1","C1",56.5,"C",8
2017-07-24 18:00:00,"B1","Border",1,"Border1","C1",56.5,"C",8
2017-07-24 19:00:00,"B1","Border",1,"Border1","C1",56.5,"C",8
2017-07-24 20:00:00,"B1","Border",1,"Border1","C1",56.5,"C",8
2017-07-24 21:00:00,"B1","Border",1,"Border1","C1",56.5,"C",8
2017-07-24 22:00:00,"B1","Border",1,"Border1","C1",56.5,"C",8
2017-07-24 23:00:00,"B1","Border",1,"Border1","C1",56.6,"C",8
2017-07-25 00:00:00,"B1","Border",1,"Border1","C1",56.6,"C",8
2017-07-25 01:00:00,"B1","Border",1,"Border1","C1",56.6,"C",8
2017-07-25 02:00:00,"B1","Border",1,"Border1","C1",56.7,"C",8
2017-07-25 03:00:00,"B1","Border",1,"Border1","C1",56.7,"C",8
2017-07-25 04:00:00,"B1","Border",1,"Border1","C1",56.7,"C",8
2017-07-25 05:00:00,"B1","Border",1,"Border1","C1",56.7,"C",8
2017-07-25 06:00:00,"B1","Border",1,"Border1","C1",56.7,"C",8
2017-07-25 07:00:00,"B1","Border",1,"Border1","C1",56.7,"C",8
2017-07-25 08:00:00,"B1","Border",1,"Border1","C1",56.7,"C",8
2017-07-25 09:00:00,"B1","Border",1,"Border1","C1",56.6,"C",8
2017-07-25 10:00:00,"B1","Border",1,"Border1","C1",56.6,"C",8
2017-07-25 11:00:00,"B1","Border",1,"Border1","C1",56.6,"C",8
2017-07-25 12:00:00,"B1","Border",1,"Border1","C1",56.5,"C",8
2017-07-25 13:00:00,"B1","Border",1,"Border1","C1",56.5,"C",8
2017-07-25 14:00:00,"B1","Border",1,"Border1","C1",56.3,"C",8
2017-07-25 15:00:00,"B1","Border",1,"Border1","C1",56.2,"C",8
2017-07-25 16:00:00,"B1","Border",1,"Border1","C1",56.1,"C",8
2017-07-25 17:00:00,"B1","Border",1,"Border1","C1",56,"C",8
2017-07-25 18:00:00,"B1","Border",1,"Border1","C1",55.9,"C",8
2017-07-25 19:00:00,"B1","Border",1,"Border1","C1",55.9,"C",8
2017-07-25 20:00:00,"B1","Border",1,"Border1","C1",55.9,"C",8
2017-07-25 21:00:00,"B1","Border",1,"Border1","C1",55.9,"C",8
2017-07-25 22:00:00,"B1","Border",1,"Border1","C1",56,"C",8
2017-07-25 23:00:00,"B1","Border",1,"Border1","C1",56,"C",8
2017-07-26 00:00:00,"B1","Border",1,"Border1","C1",56,"C",8
2017-07-26 01:00:00,"B1","Border",1,"Border1","C1",56,"C",8
2017-07-26 02:00:00,"B1","Border",1,"Border1","C1",56,"C",8
2017-07-26 03:00:00,"B1","Border",1,"Border1","C1",56,"C",8
2017-07-26 04:00:00,"B1","Border",1,"Border1","C1",56,"C",8
2017-07-26 05:00:00,"B1","Border",1,"Border1","C1",62,"C",8
2017-07-26 06:00:00,"B1","Border",1,"Border1","C1",63.1,"C",8
2017-07-26 07:00:00,"B1","Border",1,"Border1","C1",63.7,"C",8
2017-07-26 08:00:00,"B1","Border",1,"Border1","C1",62.3,"C",8
2017-07-26 09:00:00,"B1","Border",1,"Border1","C1",61.1,"C",8
2017-07-26 10:00:00,"B1","Border",1,"Border1","C1",60.6,"C",8
2017-07-26 11:00:00,"B1","Border",1,"Border1","C1",60.2,"C",8
2017-08-01 12:00:00,"B1","Border",1,"Border1","C1",60.6,"C",16
2017-08-01 13:00:00,"B1","Border",1,"Border1","C1",60.5,"C",16
2017-08-01 14:00:00,"B1","Border",1,"Border1","C1",60.5,"C",16
2017-08-01 15:00:00,"B1","Border",1,"Border1","C1",60.4,"C",16
2017-08-01 16:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-01 17:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-01 18:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-01 19:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-01 20:00:00,"B1","Border",1,"Border1","C1",60.2,"C",16
2017-08-01 21:00:00,"B1","Border",1,"Border1","C1",60.2,"C",16
2017-08-01 22:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-01 23:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-02 00:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-02 01:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-02 02:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-02 03:00:00,"B1","Border",1,"Border1","C1",60.3,"C",16
2017-08-02 04:00:00,"B1","Border",1,"Border1","C1",60.4,"C",16
2017-08-02 05:00:00,"B1","Border",1,"Border1","C1",60.4,"C",16
2017-08-02 06:00:00,"B1","Border",1,"Border1","C1",60.4,"C",16
2017-08-02 07:00:00,"B1","Border",1,"Border1","C1",60.4,"C",16
2017-08-02 08:00:00,"B1","Border",1,"Border1","C1",60.4,"C",16
2017-08-02 09:00:00,"B1","Border",1,"Border1","C1",60.6,"C",16
2017-08-02 10:00:00,"B1","Border",1,"Border1","C1",60.9,"C",16
2017-08-02 11:00:00,"B1","Border",1,"Border1","C1",61.1,"C",16
2017-08-02 12:00:00,"B1","Border",1,"Border1","C1",61.1,"C",16
2017-08-02 13:00:00,"B1","Border",1,"Border1","C1",61.3,"C",16
2017-08-02 14:00:00,"B1","Border",1,"Border1","C1",61.5,"C",16
2017-08-02 15:00:00,"B1","Border",1,"Border1","C1",61.5,"C",16
2017-08-02 16:00:00,"B1","Border",1,"Border1","C1",61.4,"C",16
2017-08-02 17:00:00,"B1","Border",1,"Border1","C1",61.2,"C",16
2017-08-02 18:00:00,"B1","Border",1,"Border1","C1",61.1,"C",16
2017-08-02 19:00:00,"B1","Border",1,"Border1","C1",61,"C",16
2017-08-02 20:00:00,"B1","Border",1,"Border1","C1",61,"C",16
2017-08-02 21:00:00,"B1","Border",1,"Border1","C1",60.9,"C",16
2017-08-02 22:00:00,"B1","Border",1,"Border1","C1",61.2,"C",16
2017-08-02 23:00:00,"B1","Border",1,"Border1","C1",62.7,"C",16
2017-08-03 00:00:00,"B1","Border",1,"Border1","C1",62.5,"C",16
2017-08-03 01:00:00,"B1","Border",1,"Border1","C1",62.3,"C",16
2017-08-03 02:00:00,"B1","Border",1,"Border1","C1",62.2,"C",16
2017-08-03 03:00:00,"B1","Border",1,"Border1","C1",62.2,"C",16
2017-08-03 04:00:00,"B1","Border",1,"Border1","C1",62.1,"C",16
2017-08-03 05:00:00,"B1","Border",1,"Border1","C1",62,"C",16
2017-08-03 06:00:00,"B1","Border",1,"Border1","C1",61.9,"C",16
2017-08-03 07:00:00,"B1","Border",1,"Border1","C1",61.9,"C",16
2017-08-03 08:00:00,"B1","Border",1,"Border1","C1",61.8,"C",16
2017-08-03 09:00:00,"B1","Border",1,"Border1","C1",61.7,"C",16
2017-08-03 10:00:00,"B1","Border",1,"Border1","C1",61.6,"C",16
2017-08-03 11:00:00,"B1","Border",1,"Border1","C1",61.5,"C",16
2017-08-17 12:00:00,"B1","Border",1,"Border1","C1",61.7,"C",32
2017-08-17 13:00:00,"B1","Border",1,"Border1","C1",61.6,"C",32
2017-08-17 14:00:00,"B1","Border",1,"Border1","C1",61.5,"C",32
2017-08-17 15:00:00,"B1","Border",1,"Border1","C1",61.3,"C",32
2017-08-17 16:00:00,"B1","Border",1,"Border1","C1",61.2,"C",32
2017-08-17 17:00:00,"B1","Border",1,"Border1","C1",61.1,"C",32
2017-08-17 18:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-17 19:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-17 20:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-17 21:00:00,"B1","Border",1,"Border1","C1",60.9,"C",32
2017-08-17 22:00:00,"B1","Border",1,"Border1","C1",60.9,"C",32
2017-08-17 23:00:00,"B1","Border",1,"Border1","C1",60.9,"C",32
2017-08-18 00:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 01:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 02:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 03:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 04:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 05:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 06:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 07:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 08:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 09:00:00,"B1","Border",1,"Border1","C1",61,"C",32
2017-08-18 10:00:00,"B1","Border",1,"Border1","C1",61,"C",32
