"Day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","Ratio"
0,"D2","Dublin",2,"D3","Dublin2","D",17.7388888888889,28.3703703703704,0.625261096605744
0,"D3","Dublin",3,"D1","Dublin3","D",15.4555555555556,49.737037037037,0.310745401742498
0,"D3","Dublin",3,"D2","Dublin3","D",16.4166666666667,49.737037037037,0.330069253108943
0,"D3","Dublin",3,"D3","Dublin3","D",13.8888888888889,49.737037037037,0.279246407029563
0,"D4","Dublin",4,"D1","Dublin4","D",17.3777777777778,44.2351851851852,0.392849667182987
0,"D4","Dublin",4,"D2","Dublin4","D",11.0611111111111,44.2351851851852,0.250052329719094
0,"D4","Dublin",4,"D3","Dublin4","D",9.63888888888889,44.2351851851852,0.217900950307699
0,"D5","Dublin",5,"D1","Dublin5","D",75.6111111111111,72.9407407407407,1.03661013506652
0,"D5","Dublin",5,"D2","Dublin5","D",80.1722222222222,72.9407407407407,1.09914187062049
0,"D5","Dublin",5,"D3","Dublin5","D",85.6444444444444,72.9407407407407,1.17416472021936
0,"L1","Limerick",1,"D1","Limerick1","D",10.7888888888889,50.1185185185185,0.215267514040792
0,"L1","Limerick",1,"D2","Limerick1","D",58.6333333333333,50.1185185185185,1.16989358557493
0,"L1","Limerick",1,"D3","Limerick1","D",4.68888888888889,50.1185185185185,0.0935560153709725
0,"L2","Limerick",2,"D1","Limerick2","D",NA,NA,NA
0,"L2","Limerick",2,"D2","Limerick2","D",NA,NA,NA
0,"L2","Limerick",2,"D3","Limerick2","D",NA,NA,NA
0,"L3","Limerick",3,"D1","Limerick3","D",39.2055555555556,63.8333333333333,0.614186248912097
0,"L3","Limerick",3,"D2","Limerick3","D",15.0277777777778,63.8333333333333,0.235422106179286
0,"L3","Limerick",3,"D3","Limerick3","D",67.5833333333333,63.8333333333333,1.05874673629243
0,"L4","Limerick",4,"D1","Limerick4","D",17.7166666666667,19.8666666666667,0.891778523489933
0,"L4","Limerick",4,"D2","Limerick4","D",62.8833333333333,19.8666666666667,3.16526845637584
0,"L4","Limerick",4,"D3","Limerick4","D",59.15,19.8666666666667,2.97734899328859
0,"L5","Limerick",5,"D1","Limerick5","D",18.2444444444444,39.687037037037,0.459707899771359
0,"L5","Limerick",5,"D2","Limerick5","D",44.4055555555556,39.687037037037,1.11889319210489
0,"L5","Limerick",5,"D3","Limerick5","D",42.0555555555556,39.687037037037,1.05967990294433
8,"B1","Border",1,"D1","Border1","D",25.0444444444444,53.3277777777778,0.469632253359725
8,"B1","Border",1,"D2","Border1","D",21.55,53.3277777777778,0.404104594228565
8,"B1","Border",1,"D3","Border1","D",18.3166666666667,53.3277777777778,0.343473278466507
8,"B3","Border",3,"D1","Border3","D",55.6777777777778,50.5740740740741,1.10091541559868
8,"B3","Border",3,"D2","Border3","D",24.8055555555556,50.5740740740741,0.490479677773709
8,"B3","Border",3,"D3","Border3","D",35.9222222222222,50.5740740740741,0.710289271329184
8,"B5","Border",5,"D1","Border5","D",16.6611111111111,61.1925925925926,0.272273332526329
8,"B5","Border",5,"D2","Border5","D",11.35,61.1925925925926,0.185479966105798
8,"B5","Border",5,"D3","Border5","D",23.4166666666667,61.1925925925926,0.382671589395957
8,"C1","Cork",1,"D1","Cork1","D",42.4777777777778,38.8814814814815,1.09249380834445
8,"C1","Cork",1,"D2","Cork1","D",24.3277777777778,38.8814814814815,0.625690607734807
8,"C1","Cork",1,"D3","Cork1","D",21.9388888888889,38.8814814814815,0.564250333396838
8,"C2","Cork",2,"D1","Cork2","D",19.0666666666667,27.0305555555556,0.705374576097009
8,"C2","Cork",2,"D2","Cork2","D",27.25,27.0305555555556,1.00811838454424
8,"C2","Cork",2,"D3","Cork2","D",31.0888888888889,27.0305555555556,1.15013873188778
8,"C3","Cork",3,"D1","Cork3","D",NA,28.1111111111111,NA
8,"C3","Cork",3,"D2","Cork3","D",22.1666666666667,28.1111111111111,0.788537549407115
8,"C3","Cork",3,"D3","Cork3","D",29.75,28.1111111111111,1.05830039525692
8,"C4","Cork",4,"D1","Cork4","D",52.9944444444444,44.6277777777778,1.18747665878252
8,"C4","Cork",4,"D2","Cork4","D",18.5277777777778,44.6277777777778,0.415162454873646
8,"C4","Cork",4,"D3","Cork4","D",38.6722222222222,44.6277777777778,0.866550479272999
8,"C5","Cork",5,"D1","Cork5","D",27.6666666666667,34.7537037037037,0.79607822241168
8,"C5","Cork",5,"D2","Cork5","D",27.7888888888889,34.7537037037037,0.799595033835989
8,"C5","Cork",5,"D3","Cork5","D",23.3055555555556,34.7537037037037,0.670591996589759
8,"D1","Dublin",1,"D1","Dublin1","D",39.1833333333333,45.6314814814815,0.858690799886368
8,"D1","Dublin",1,"D2","Dublin1","D",16.3277777777778,45.6314814814815,0.357818270362404
8,"D1","Dublin",1,"D3","Dublin1","D",44.6444444444444,45.6314814814815,0.978369384359401
8,"D2","Dublin",2,"D1","Dublin2","D",25.2833333333333,35.8981481481481,0.704307454217178
8,"D2","Dublin",2,"D2","Dublin2","D",17.1,35.8981481481481,0.476347691514057
8,"D2","Dublin",2,"D3","Dublin2","D",21.4222222222222,35.8981481481481,0.596750064482848
8,"D3","Dublin",3,"D1","Dublin3","D",17.4888888888889,51.5425925925926,0.339309452807818
8,"D3","Dublin",3,"D2","Dublin3","D",17.9833333333333,51.5425925925926,0.348902382064456
8,"D3","Dublin",3,"D3","Dublin3","D",16.9944444444444,51.5425925925926,0.32971652355118
8,"D4","Dublin",4,"D1","Dublin4","D",28.3555555555556,48.5703703703704,0.583803568705201
8,"D4","Dublin",4,"D2","Dublin4","D",24.6333333333333,48.5703703703704,0.507167912154949
8,"D4","Dublin",4,"D3","Dublin4","D",11.9444444444444,48.5703703703704,0.245920390422449
8,"D5","Dublin",5,"D1","Dublin5","D",86.4111111111111,88.1777777777778,0.979964717741935
8,"D5","Dublin",5,"D2","Dublin5","D",87.9944444444444,88.1777777777778,0.997920866935484
8,"D5","Dublin",5,"D3","Dublin5","D",92.8277777777778,88.1777777777778,1.052734375
8,"L1","Limerick",1,"D1","Limerick1","D",23.2,43.8944444444444,0.528540691051766
8,"L1","Limerick",1,"D2","Limerick1","D",51.8777777777778,43.8944444444444,1.1818757119352
8,"L1","Limerick",1,"D3","Limerick1","D",19.95,43.8944444444444,0.454499430451841
8,"L2","Limerick",2,"D1","Limerick2","D",0.5,1.36666666666667,0.365853658536585
8,"L2","Limerick",2,"D2","Limerick2","D",NA,1.36666666666667,NA
8,"L2","Limerick",2,"D3","Limerick2","D",2.8,1.36666666666667,2.04878048780488
8,"L3","Limerick",3,"D1","Limerick3","D",46.0833333333333,62.8981481481481,0.73266597968497
8,"L3","Limerick",3,"D2","Limerick3","D",16.9333333333333,62.8981481481481,0.269218312969233
8,"L3","Limerick",3,"D3","Limerick3","D",65.5888888888889,62.8981481481481,1.04277933166495
8,"L4","Limerick",4,"D1","Limerick4","D",18.3388888888889,20.6333333333333,0.888799138395261
8,"L4","Limerick",4,"D2","Limerick4","D",60.4166666666667,20.6333333333333,2.9281098546042
8,"L4","Limerick",4,"D3","Limerick4","D",59.0277777777778,20.6333333333333,2.86079698438341
8,"L5","Limerick",5,"D1","Limerick5","D",25.25,35.2407407407407,0.716500262743037
8,"L5","Limerick",5,"D2","Limerick5","D",41.7944444444444,35.2407407407407,1.18596952180767
8,"L5","Limerick",5,"D3","Limerick5","D",37,35.2407407407407,1.04992117708881
16,"B1","Border",1,"D1","Border1","D",44.1444444444444,58.7592592592593,0.751276394579263
16,"B1","Border",1,"D2","Border1","D",30.8277777777778,58.7592592592593,0.524645445950205
16,"B1","Border",1,"D3","Border1","D",19.6166666666667,58.7592592592593,0.33384809328711
16,"B3","Border",3,"D1","Border3","D",65.1666666666667,61.9166666666667,1.05248990578735
16,"B3","Border",3,"D2","Border3","D",44.0166666666667,61.9166666666667,0.710901749663526
16,"B3","Border",3,"D3","Border3","D",51.8722222222222,61.9166666666667,0.837774786899955
16,"B5","Border",5,"D1","Border5","D",38.3833333333333,78.0722222222222,0.491638795986622
16,"B5","Border",5,"D2","Border5","D",14.7888888888889,78.0722222222222,0.189425745392443
16,"B5","Border",5,"D3","Border5","D",29.8944444444444,78.0722222222222,0.382907564221163
16,"C1","Cork",1,"D1","Cork1","D",44.7944444444444,42.8425925925926,1.04555867732872
16,"C1","Cork",1,"D2","Cork1","D",30.2222222222222,42.8425925925926,0.705424681218932
16,"C1","Cork",1,"D3","Cork1","D",33.0555555555556,42.8425925925926,0.771558245083207
16,"C2","Cork",2,"D1","Cork2","D",24.5611111111111,29.8861111111111,0.821823589552932
16,"C2","Cork",2,"D2","Cork2","D",42.5833333333333,29.8861111111111,1.42485361093038
16,"C2","Cork",2,"D3","Cork2","D",45.0055555555556,29.8861111111111,1.50590203550516
16,"C3","Cork",3,"D1","Cork3","D",NA,NA,NA
16,"C3","Cork",3,"D2","Cork3","D",NA,NA,NA
16,"C3","Cork",3,"D3","Cork3","D",33.1055555555556,NA,NA
16,"C4","Cork",4,"D1","Cork4","D",51.9888888888889,44.5462962962963,1.16707545208896
16,"C4","Cork",4,"D2","Cork4","D",37.1555555555556,44.5462962962963,0.834088547079609
16,"C4","Cork",4,"D3","Cork4","D",37.6666666666667,44.5462962962963,0.845562253169819
16,"C5","Cork",5,"D1","Cork5","D",32.45,39.0388888888889,0.831222427778568
16,"C5","Cork",5,"D2","Cork5","D",32.2111111111111,39.0388888888889,0.825103173473744
16,"C5","Cork",5,"D3","Cork5","D",31.6111111111111,39.0388888888889,0.80973388359186
16,"D1","Dublin",1,"D1","Dublin1","D",39.35,47.1444444444444,0.834668866368136
16,"D1","Dublin",1,"D2","Dublin1","D",22.2611111111111,47.1444444444444,0.472189488569408
16,"D1","Dublin",1,"D3","Dublin1","D",43.7611111111111,47.1444444444444,0.928234739571058
16,"D2","Dublin",2,"D1","Dublin2","D",24.4055555555556,30.3555555555556,0.803989751098097
16,"D2","Dublin",2,"D2","Dublin2","D",16.6,30.3555555555556,0.546852122986823
