"date.time","Site","Region","Farm","site_ID","Plot","Moisture","treatment","Day"
2017-08-06 16:00:00,"C2","Cork",2,"Cork2","D1",18.8,"D",8
2017-08-14 16:00:00,"C2","Cork",2,"Cork2","D1",22.6,"D",16
2017-08-30 16:00:00,"C2","Cork",2,"Cork2","D1",23,"D",32
2017-10-01 16:00:00,"C2","Cork",2,"Cork2","D1",40.2,"D",64
2017-07-29 16:00:00,"C2","Cork",2,"Cork2","C1",NA,"C",0
2017-08-06 16:00:00,"C2","Cork",2,"Cork2","C1",NA,"C",8
2017-08-14 16:00:00,"C2","Cork",2,"Cork2","C1",NA,"C",16
2017-08-30 16:00:00,"C2","Cork",2,"Cork2","C1",NA,"C",32
2017-10-01 16:00:00,"C2","Cork",2,"Cork2","C1",NA,"C",64
2017-07-29 16:00:00,"C2","Cork",2,"Cork2","D2",21.3,"D",0
2017-08-06 16:00:00,"C2","Cork",2,"Cork2","D2",27,"D",8
2017-08-14 16:00:00,"C2","Cork",2,"Cork2","D2",43.7,"D",16
2017-08-30 16:00:00,"C2","Cork",2,"Cork2","D2",31.5,"D",32
2017-10-01 16:00:00,"C2","Cork",2,"Cork2","D2",49,"D",64
2017-07-29 16:00:00,"C2","Cork",2,"Cork2","C2",29.3,"C",0
2017-08-06 16:00:00,"C2","Cork",2,"Cork2","C2",30,"C",8
2017-08-14 16:00:00,"C2","Cork",2,"Cork2","C2",31.2,"C",16
2017-08-30 16:00:00,"C2","Cork",2,"Cork2","C2",27,"C",32
2017-10-01 16:00:00,"C2","Cork",2,"Cork2","C2",31.9,"C",64
2017-07-29 16:00:00,"C2","Cork",2,"Cork2","C3",23.2,"C",0
2017-08-06 16:00:00,"C2","Cork",2,"Cork2","C3",23.8,"C",8
2017-08-14 16:00:00,"C2","Cork",2,"Cork2","C3",30,"C",16
2017-08-30 16:00:00,"C2","Cork",2,"Cork2","C3",30.8,"C",32
2017-10-01 16:00:00,"C2","Cork",2,"Cork2","C3",38.3,"C",64
2017-07-29 16:00:00,"C2","Cork",2,"Cork2","D3",13.7,"D",0
2017-08-06 16:00:00,"C2","Cork",2,"Cork2","D3",30.9,"D",8
2017-08-14 16:00:00,"C2","Cork",2,"Cork2","D3",44.8,"D",16
2017-08-30 16:00:00,"C2","Cork",2,"Cork2","D3",31.5,"D",32
2017-10-01 16:00:00,"C2","Cork",2,"Cork2","D3",54.6,"D",64
2017-07-30 16:00:00,"C3","Cork",3,"Cork3","D1",NA,"D",0
2017-08-07 16:00:00,"C3","Cork",3,"Cork3","D1",NA,"D",8
2017-08-15 16:00:00,"C3","Cork",3,"Cork3","D1",NA,"D",16
2017-08-31 16:00:00,"C3","Cork",3,"Cork3","D1",NA,"D",32
2017-10-02 16:00:00,"C3","Cork",3,"Cork3","D1",NA,"D",64
2017-07-30 16:00:00,"C3","Cork",3,"Cork3","C1",23.9,"C",0
2017-08-07 16:00:00,"C3","Cork",3,"Cork3","C1",28.5,"C",8
2017-08-15 16:00:00,"C3","Cork",3,"Cork3","C1",NA,"C",16
2017-08-31 16:00:00,"C3","Cork",3,"Cork3","C1",NA,"C",32
2017-10-02 16:00:00,"C3","Cork",3,"Cork3","C1",NA,"C",64
2017-07-30 16:00:00,"C3","Cork",3,"Cork3","D2",20.8,"D",0
2017-08-07 16:00:00,"C3","Cork",3,"Cork3","D2",22,"D",8
2017-08-15 16:00:00,"C3","Cork",3,"Cork3","D2",NA,"D",16
2017-08-31 16:00:00,"C3","Cork",3,"Cork3","D2",NA,"D",32
2017-10-02 16:00:00,"C3","Cork",3,"Cork3","D2",NA,"D",64
2017-07-30 16:00:00,"C3","Cork",3,"Cork3","C2",NA,"C",0
2017-08-07 16:00:00,"C3","Cork",3,"Cork3","C2",NA,"C",8
2017-08-15 16:00:00,"C3","Cork",3,"Cork3","C2",NA,"C",16
2017-08-31 16:00:00,"C3","Cork",3,"Cork3","C2",NA,"C",32
2017-10-02 16:00:00,"C3","Cork",3,"Cork3","C2",NA,"C",64
2017-07-30 16:00:00,"C3","Cork",3,"Cork3","C3",NA,"C",0
2017-08-07 16:00:00,"C3","Cork",3,"Cork3","C3",NA,"C",8
2017-08-15 16:00:00,"C3","Cork",3,"Cork3","C3",NA,"C",16
2017-08-31 16:00:00,"C3","Cork",3,"Cork3","C3",NA,"C",32
2017-10-02 16:00:00,"C3","Cork",3,"Cork3","C3",NA,"C",64
2017-07-30 16:00:00,"C3","Cork",3,"Cork3","D3",26.7,"D",0
2017-08-07 16:00:00,"C3","Cork",3,"Cork3","D3",30,"D",8
2017-08-15 16:00:00,"C3","Cork",3,"Cork3","D3",33.7,"D",16
2017-08-31 16:00:00,"C3","Cork",3,"Cork3","D3",27.9,"D",32
2017-10-02 16:00:00,"C3","Cork",3,"Cork3","D3",39,"D",64
2017-08-07 16:00:00,"C4","Cork",4,"Cork4","D1",58,"D",0
2017-08-15 16:00:00,"C4","Cork",4,"Cork4","D1",52.8,"D",8
2017-08-23 16:00:00,"C4","Cork",4,"Cork4","D1",53.8,"D",16
2017-09-08 16:00:00,"C4","Cork",4,"Cork4","D1",53,"D",32
2017-10-10 16:00:00,"C4","Cork",4,"Cork4","D1",61.2,"D",64
2017-08-07 16:00:00,"C4","Cork",4,"Cork4","C1",46.3,"C",0
2017-08-15 16:00:00,"C4","Cork",4,"Cork4","C1",42.8,"C",8
2017-08-23 16:00:00,"C4","Cork",4,"Cork4","C1",47,"C",16
2017-09-08 16:00:00,"C4","Cork",4,"Cork4","C1",44.7,"C",32
2017-10-10 16:00:00,"C4","Cork",4,"Cork4","C1",49.3,"C",64
2017-08-07 16:00:00,"C4","Cork",4,"Cork4","D2",9.3,"D",0
2017-08-15 16:00:00,"C4","Cork",4,"Cork4","D2",18.3,"D",8
2017-08-23 16:00:00,"C4","Cork",4,"Cork4","D2",38.7,"D",16
2017-09-08 16:00:00,"C4","Cork",4,"Cork4","D2",50.2,"D",32
2017-10-10 16:00:00,"C4","Cork",4,"Cork4","D2",53.9,"D",64
2017-08-07 16:00:00,"C4","Cork",4,"Cork4","C2",49.8,"C",0
2017-08-15 16:00:00,"C4","Cork",4,"Cork4","C2",46.1,"C",8
2017-08-23 16:00:00,"C4","Cork",4,"Cork4","C2",50.8,"C",16
2017-09-08 16:00:00,"C4","Cork",4,"Cork4","C2",48.6,"C",32
2017-10-10 16:00:00,"C4","Cork",4,"Cork4","C2",56.6,"C",64
2017-08-07 16:00:00,"C4","Cork",4,"Cork4","C3",43.5,"C",0
2017-08-15 16:00:00,"C4","Cork",4,"Cork4","C3",44.5,"C",8
2017-08-23 16:00:00,"C4","Cork",4,"Cork4","C3",45.1,"C",16
2017-09-08 16:00:00,"C4","Cork",4,"Cork4","C3",48.9,"C",32
2017-10-10 16:00:00,"C4","Cork",4,"Cork4","C3",50,"C",64
2017-08-07 16:00:00,"C4","Cork",4,"Cork4","D3",36.2,"D",0
2017-08-15 16:00:00,"C4","Cork",4,"Cork4","D3",37.9,"D",8
2017-08-23 16:00:00,"C4","Cork",4,"Cork4","D3",38.6,"D",16
2017-09-08 16:00:00,"C4","Cork",4,"Cork4","D3",45.7,"D",32
2017-10-10 16:00:00,"C4","Cork",4,"Cork4","D3",NA,"D",64
2017-08-07 16:00:00,"C5","Cork",5,"Cork5","D1",25.3,"D",0
2017-08-15 16:00:00,"C5","Cork",5,"Cork5","D1",28,"D",8
2017-08-23 16:00:00,"C5","Cork",5,"Cork5","D1",32.4,"D",16
2017-09-08 16:00:00,"C5","Cork",5,"Cork5","D1",40.8,"D",32
2017-10-10 16:00:00,"C5","Cork",5,"Cork5","D1",3.3,"D",64
2017-08-07 16:00:00,"C5","Cork",5,"Cork5","C1",42.2,"C",0
2017-08-15 16:00:00,"C5","Cork",5,"Cork5","C1",39.8,"C",8
2017-08-23 16:00:00,"C5","Cork",5,"Cork5","C1",45.3,"C",16
2017-09-08 16:00:00,"C5","Cork",5,"Cork5","C1",52,"C",32
2017-10-10 16:00:00,"C5","Cork",5,"Cork5","C1",NA,"C",64
2017-08-07 16:00:00,"C5","Cork",5,"Cork5","D2",26.4,"D",0
2017-08-15 16:00:00,"C5","Cork",5,"Cork5","D2",27.7,"D",8
2017-08-23 16:00:00,"C5","Cork",5,"Cork5","D2",31.9,"D",16
2017-09-08 16:00:00,"C5","Cork",5,"Cork5","D2",37.6,"D",32
2017-10-10 16:00:00,"C5","Cork",5,"Cork5","D2",44.2,"D",64
2017-08-07 16:00:00,"C5","Cork",5,"Cork5","C2",44.1,"C",0
2017-08-15 16:00:00,"C5","Cork",5,"Cork5","C2",41.5,"C",8
2017-08-23 16:00:00,"C5","Cork",5,"Cork5","C2",42.7,"C",16
2017-09-08 16:00:00,"C5","Cork",5,"Cork5","C2",49.4,"C",32
2017-10-10 16:00:00,"C5","Cork",5,"Cork5","C2",54.4,"C",64
2017-08-07 16:00:00,"C5","Cork",5,"Cork5","C3",44.9,"C",0
2017-08-15 16:00:00,"C5","Cork",5,"Cork5","C3",24.6,"C",8
2017-08-23 16:00:00,"C5","Cork",5,"Cork5","C3",29.6,"C",16
2017-09-08 16:00:00,"C5","Cork",5,"Cork5","C3",35.8,"C",32
2017-10-10 16:00:00,"C5","Cork",5,"Cork5","C3",57.7,"C",64
2017-08-07 16:00:00,"C5","Cork",5,"Cork5","D3",21.5,"D",0
2017-08-15 16:00:00,"C5","Cork",5,"Cork5","D3",23.1,"D",8
2017-08-23 16:00:00,"C5","Cork",5,"Cork5","D3",31.2,"D",16
2017-09-08 16:00:00,"C5","Cork",5,"Cork5","D3",58.7,"D",32
2017-10-10 16:00:00,"C5","Cork",5,"Cork5","D3",74.9,"D",64
2017-07-18 16:00:00,"D1","Dublin",1,"Dublin1","D1",25.6,"D",0
2017-07-26 16:00:00,"D1","Dublin",1,"Dublin1","D1",38.2,"D",8
2017-08-03 16:00:00,"D1","Dublin",1,"Dublin1","D1",39.5,"D",16
2017-08-19 16:00:00,"D1","Dublin",1,"Dublin1","D1",37.9,"D",32
2017-09-20 16:00:00,"D1","Dublin",1,"Dublin1","D1",58.6,"D",64
2017-07-18 16:00:00,"D1","Dublin",1,"Dublin1","C1",26.5,"C",0
2017-07-26 16:00:00,"D1","Dublin",1,"Dublin1","C1",44.3,"C",8
2017-08-03 16:00:00,"D1","Dublin",1,"Dublin1","C1",49.7,"C",16
2017-08-19 16:00:00,"D1","Dublin",1,"Dublin1","C1",51.3,"C",32
2017-09-20 16:00:00,"D1","Dublin",1,"Dublin1","C1",65.7,"C",64
2017-07-18 16:00:00,"D1","Dublin",1,"Dublin1","D2",12.9,"D",0
2017-07-26 16:00:00,"D1","Dublin",1,"Dublin1","D2",16.5,"D",8
2017-08-03 16:00:00,"D1","Dublin",1,"Dublin1","D2",22.1,"D",16
2017-08-19 16:00:00,"D1","Dublin",1,"Dublin1","D2",31.3,"D",32
2017-09-20 16:00:00,"D1","Dublin",1,"Dublin1","D2",55.1,"D",64
2017-07-18 16:00:00,"D1","Dublin",1,"Dublin1","C2",31.3,"C",0
2017-07-26 16:00:00,"D1","Dublin",1,"Dublin1","C2",45.6,"C",8
2017-08-03 16:00:00,"D1","Dublin",1,"Dublin1","C2",46.7,"C",16
2017-08-19 16:00:00,"D1","Dublin",1,"Dublin1","C2",42,"C",32
2017-09-20 16:00:00,"D1","Dublin",1,"Dublin1","C2",55.7,"C",64
2017-07-18 16:00:00,"D1","Dublin",1,"Dublin1","D3",33.1,"D",0
2017-07-26 16:00:00,"D1","Dublin",1,"Dublin1","D3",44.1,"D",8
2017-08-03 16:00:00,"D1","Dublin",1,"Dublin1","D3",44,"D",16
2017-08-19 16:00:00,"D1","Dublin",1,"Dublin1","D3",40,"D",32
2017-09-20 16:00:00,"D1","Dublin",1,"Dublin1","D3",56.8,"D",64
2017-07-18 16:00:00,"D1","Dublin",1,"Dublin1","C3",27.3,"C",0
2017-07-26 16:00:00,"D1","Dublin",1,"Dublin1","C3",43.9,"C",8
2017-08-03 16:00:00,"D1","Dublin",1,"Dublin1","C3",45.8,"C",16
2017-08-19 16:00:00,"D1","Dublin",1,"Dublin1","C3",43.9,"C",32
2017-09-20 16:00:00,"D1","Dublin",1,"Dublin1","C3",59.2,"C",64
2017-07-23 16:00:00,"D2","Dublin",2,"Dublin2","D1",19.3,"D",0
2017-07-31 16:00:00,"D2","Dublin",2,"Dublin2","D1",25.2,"D",8
2017-08-08 16:00:00,"D2","Dublin",2,"Dublin2","D1",24.5,"D",16
2017-08-24 16:00:00,"D2","Dublin",2,"Dublin2","D1",35.4,"D",32
2017-09-25 16:00:00,"D2","Dublin",2,"Dublin2","D1",48.4,"D",64
2017-07-23 16:00:00,"D2","Dublin",2,"Dublin2","C1",30.2,"C",0
2017-07-31 16:00:00,"D2","Dublin",2,"Dublin2","C1",40.5,"C",8
2017-08-08 16:00:00,"D2","Dublin",2,"Dublin2","C1",33.7,"C",16
2017-08-24 16:00:00,"D2","Dublin",2,"Dublin2","C1",38.7,"C",32
2017-09-25 16:00:00,"D2","Dublin",2,"Dublin2","C1",48.6,"C",64
2017-07-23 16:00:00,"D2","Dublin",2,"Dublin2","D2",14.3,"D",0
2017-07-31 16:00:00,"D2","Dublin",2,"Dublin2","D2",17.1,"D",8
2017-08-08 16:00:00,"D2","Dublin",2,"Dublin2","D2",16.6,"D",16
2017-08-24 16:00:00,"D2","Dublin",2,"Dublin2","D2",NA,"D",32
2017-09-25 16:00:00,"D2","Dublin",2,"Dublin2","D2",NA,"D",64
2017-07-23 16:00:00,"D2","Dublin",2,"Dublin2","C2",28.3,"C",0
2017-07-31 16:00:00,"D2","Dublin",2,"Dublin2","C2",41.3,"C",8
2017-08-08 16:00:00,"D2","Dublin",2,"Dublin2","C2",32.2,"C",16
2017-08-24 16:00:00,"D2","Dublin",2,"Dublin2","C2",40.5,"C",32
2017-09-25 16:00:00,"D2","Dublin",2,"Dublin2","C2",48.7,"C",64
2017-07-23 16:00:00,"D2","Dublin",2,"Dublin2","C3",26.8,"C",0
2017-07-31 16:00:00,"D2","Dublin",2,"Dublin2","C3",26.9,"C",8
2017-08-08 16:00:00,"D2","Dublin",2,"Dublin2","C3",26,"C",16
2017-08-24 16:00:00,"D2","Dublin",2,"Dublin2","C3",30.1,"C",32
2017-09-25 16:00:00,"D2","Dublin",2,"Dublin2","C3",39.6,"C",64
2017-07-23 16:00:00,"D2","Dublin",2,"Dublin2","D3",17.8,"D",0
2017-07-31 16:00:00,"D2","Dublin",2,"Dublin2","D3",22,"D",8
2017-08-08 16:00:00,"D2","Dublin",2,"Dublin2","D3",18.8,"D",16
2017-08-24 16:00:00,"D2","Dublin",2,"Dublin2","D3",23.4,"D",32
2017-09-25 16:00:00,"D2","Dublin",2,"Dublin2","D3",45.3,"D",64
2017-07-23 16:00:00,"D3","Dublin",3,"Dublin3","D1",15.5,"D",0
2017-07-31 16:00:00,"D3","Dublin",3,"Dublin3","D1",17.3,"D",8
2017-08-08 16:00:00,"D3","Dublin",3,"Dublin3","D1",18.6,"D",16
2017-08-24 16:00:00,"D3","Dublin",3,"Dublin3","D1",27,"D",32
2017-09-25 16:00:00,"D3","Dublin",3,"Dublin3","D1",47.7,"D",64
2017-07-23 16:00:00,"D3","Dublin",3,"Dublin3","C1",54.8,"C",0
2017-07-31 16:00:00,"D3","Dublin",3,"Dublin3","C1",55.9,"C",8
2017-08-08 16:00:00,"D3","Dublin",3,"Dublin3","C1",52.3,"C",16
2017-08-24 16:00:00,"D3","Dublin",3,"Dublin3","C1",61,"C",32
2017-09-25 16:00:00,"D3","Dublin",3,"Dublin3","C1",63.4,"C",64
2017-07-23 16:00:00,"D3","Dublin",3,"Dublin3","D2",16.3,"D",0
2017-07-31 16:00:00,"D3","Dublin",3,"Dublin3","D2",17.7,"D",8
2017-08-08 16:00:00,"D3","Dublin",3,"Dublin3","D2",19.1,"D",16
2017-08-24 16:00:00,"D3","Dublin",3,"Dublin3","D2",26.2,"D",32
2017-09-25 16:00:00,"D3","Dublin",3,"Dublin3","D2",49.2,"D",64
2017-07-23 16:00:00,"D3","Dublin",3,"Dublin3","C2",54.2,"C",0
2017-07-31 16:00:00,"D3","Dublin",3,"Dublin3","C2",55.9,"C",8
2017-08-08 16:00:00,"D3","Dublin",3,"Dublin3","C2",53.9,"C",16
2017-08-24 16:00:00,"D3","Dublin",3,"Dublin3","C2",56.1,"C",32
2017-09-25 16:00:00,"D3","Dublin",3,"Dublin3","C2",60.3,"C",64
2017-07-23 16:00:00,"D3","Dublin",3,"Dublin3","C3",42,"C",0
2017-07-31 16:00:00,"D3","Dublin",3,"Dublin3","C3",46.6,"C",8
2017-08-08 16:00:00,"D3","Dublin",3,"Dublin3","C3",38.8,"C",16
2017-08-24 16:00:00,"D3","Dublin",3,"Dublin3","C3",45.4,"C",32
2017-09-25 16:00:00,"D3","Dublin",3,"Dublin3","C3",58.7,"C",64
2017-07-23 16:00:00,"D3","Dublin",3,"Dublin3","D3",13.7,"D",0
2017-07-31 16:00:00,"D3","Dublin",3,"Dublin3","D3",17,"D",8
2017-08-08 16:00:00,"D3","Dublin",3,"Dublin3","D3",18.6,"D",16
2017-08-24 16:00:00,"D3","Dublin",3,"Dublin3","D3",34.3,"D",32
2017-09-25 16:00:00,"D3","Dublin",3,"Dublin3","D3",46.4,"D",64
2017-07-25 16:00:00,"D4","Dublin",4,"Dublin4","D1",16,"D",0
2017-08-02 16:00:00,"D4","Dublin",4,"Dublin4","D1",28,"D",8
2017-08-10 16:00:00,"D4","Dublin",4,"Dublin4","D1",25.1,"D",16
2017-08-26 16:00:00,"D4","Dublin",4,"Dublin4","D1",41.7,"D",32
2017-09-27 16:00:00,"D4","Dublin",4,"Dublin4","D1",63.7,"D",64
2017-07-25 16:00:00,"D4","Dublin",4,"Dublin4","C1",47.8,"C",0
2017-08-02 16:00:00,"D4","Dublin",4,"Dublin4","C1",48.7,"C",8
2017-08-10 16:00:00,"D4","Dublin",4,"Dublin4","C1",40,"C",16
2017-08-26 16:00:00,"D4","Dublin",4,"Dublin4","C1",52,"C",32
2017-09-27 16:00:00,"D4","Dublin",4,"Dublin4","C1",63.2,"C",64
2017-07-25 16:00:00,"D4","Dublin",4,"Dublin4","D2",10.8,"D",0
2017-08-02 16:00:00,"D4","Dublin",4,"Dublin4","D2",24.1,"D",8
2017-08-10 16:00:00,"D4","Dublin",4,"Dublin4","D2",20.4,"D",16
2017-08-26 16:00:00,"D4","Dublin",4,"Dublin4","D2",40.9,"D",32
2017-09-27 16:00:00,"D4","Dublin",4,"Dublin4","D2",60.9,"D",64
2017-07-25 16:00:00,"D4","Dublin",4,"Dublin4","C2",43.4,"C",0
2017-08-02 16:00:00,"D4","Dublin",4,"Dublin4","C2",55,"C",8
