"Day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","Ratio"
0,"B1","Border",1,"D1","Border1","D",14.2166666666667,53.0166666666667,0.268154668343288
0,"B1","Border",1,"D2","Border1","D",18.2,53.0166666666667,0.343288274127633
0,"B1","Border",1,"D3","Border1","D",17.9166666666667,53.0166666666667,0.337944042753851
0,"B3","Border",3,"D1","Border3","D",55.9,38.8055555555556,1.44051539012169
0,"B3","Border",3,"D2","Border3","D",16.6,38.8055555555556,0.427773801002147
0,"B3","Border",3,"D3","Border3","D",24.6833333333333,38.8055555555556,0.636077308518253
0,"B5","Border",5,"D1","Border5","D",17.9833333333333,48.6944444444444,0.369309754706218
0,"B5","Border",5,"D2","Border5","D",11.7666666666667,48.6944444444444,0.241642897889333
0,"B5","Border",5,"D3","Border5","D",23.95,48.6944444444444,0.491842555618939
0,"C1","Cork",1,"D1","Cork1","D",44.8,43.0888888888889,1.03971119133574
0,"C1","Cork",1,"D2","Cork1","D",18.6833333333333,43.0888888888889,0.433599793708097
0,"C1","Cork",1,"D3","Cork1","D",17.9666666666667,43.0888888888889,0.416967509025271
0,"C2","Cork",2,"D1","Cork2","D",10.3333333333333,26.1333333333333,0.395408163265306
0,"C2","Cork",2,"D2","Cork2","D",17.3333333333333,26.1333333333333,0.663265306122449
0,"C2","Cork",2,"D3","Cork2","D",14.3166666666667,26.1333333333333,0.547831632653061
0,"C3","Cork",3,"D1","Cork3","D",NA,23.75,NA
0,"C3","Cork",3,"D2","Cork3","D",20.75,23.75,0.873684210526316
0,"C3","Cork",3,"D3","Cork3","D",26.6833333333333,23.75,1.12350877192982
0,"C4","Cork",4,"D1","Cork4","D",56.9833333333333,45.5611111111111,1.25070113400805
0,"C4","Cork",4,"D2","Cork4","D",9.31666666666667,45.5611111111111,0.204487257651506
0,"C4","Cork",4,"D3","Cork4","D",32.1,45.5611111111111,0.704548225826119
0,"C5","Cork",5,"D1","Cork5","D",25.35,44.2611111111111,0.572737542362244
