"Day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","Ratio"
0,"B1","Border",1,"C1","Border1","C",56.8583333333333,52.6833333333333,1.07924707371085
0,"B1","Border",1,"C2","Border1","C",54.1083333333333,52.6833333333333,1.0270484024043
0,"B1","Border",1,"C3","Border1","C",47.0833333333333,52.6833333333333,0.893704523884847
0,"B1","Border",1,"D1","Border1","D",14.1833333333333,52.6833333333333,0.26921860170832
0,"B1","Border",1,"D2","Border1","D",18.1416666666667,52.6833333333333,0.344353052831382
0,"B1","Border",1,"D3","Border1","D",17.8625,52.6833333333333,0.339054096804809
0,"B3","Border",3,"C1","Border3","C",29.475,37.7888888888889,0.779991179064981
0,"B3","Border",3,"C2","Border3","C",42.5208333333333,37.7888888888889,1.12522052337548
0,"B3","Border",3,"C3","Border3","C",41.3708333333333,37.7888888888889,1.09478829755954
0,"B3","Border",3,"D1","Border3","D",55.1,37.7888888888889,1.45810055865922
0,"B3","Border",3,"D2","Border3","D",16.5333333333333,37.7888888888889,0.437518376947956
0,"B3","Border",3,"D3","Border3","D",24.3208333333333,37.7888888888889,0.643597471331961
0,"B5","Border",5,"C1","Border5","C",39.95,47.2236111111111,0.845975118378871
0,"B5","Border",5,"C2","Border5","C",50.8916666666667,47.2236111111111,1.07767418605335
0,"B5","Border",5,"C3","Border5","C",50.8291666666667,47.2236111111111,1.07635069556778
0,"B5","Border",5,"D1","Border5","D",17.7916666666667,47.2236111111111,0.376753624893385
0,"B5","Border",5,"D2","Border5","D",11.7291666666667,47.2236111111111,0.248375047792712
0,"B5","Border",5,"D3","Border5","D",23.8958333333333,47.2236111111111,0.506014528984442
0,"C1","Cork",1,"C1","Cork1","C",35.9791666666667,42.5763888888889,0.84504974718643
0,"C1","Cork",1,"C2","Cork1","C",47.9958333333333,42.5763888888889,1.12728755504812
0,"C1","Cork",1,"C3","Cork1","C",43.7541666666667,42.5763888888889,1.02766269776545
0,"C1","Cork",1,"D1","Cork1","D",42.8666666666667,42.5763888888889,1.0068178111238
0,"C1","Cork",1,"D2","Cork1","D",18.7166666666667,42.5763888888889,0.439602022508563
0,"C1","Cork",1,"D3","Cork1","D",17.9916666666667,42.5763888888889,0.422573805251998
0,"C2","Cork",2,"C1","Cork2","C",NA,24.8833333333333,NA
0,"C2","Cork",2,"C2","Cork2","C",26.9291666666667,24.8833333333333,1.08221701272605
0,"C2","Cork",2,"C3","Cork2","C",22.8375,24.8833333333333,0.917782987273945
0,"C2","Cork",2,"D1","Cork2","D",10.6166666666667,24.8833333333333,0.426657736101808
0,"C2","Cork",2,"D2","Cork2","D",19.0708333333333,24.8833333333333,0.766409912926993
0,"C2","Cork",2,"D3","Cork2","D",13.975,24.8833333333333,0.561620897521768
0,"C3","Cork",3,"C1","Cork3","C",24.5083333333333,24.5083333333333,1
0,"C3","Cork",3,"C2","Cork3","C",NA,24.5083333333333,NA
0,"C3","Cork",3,"C3","Cork3","C",NA,24.5083333333333,NA
0,"C3","Cork",3,"D1","Cork3","D",NA,24.5083333333333,NA
